Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Stam R.W., Den Boer M.L., Meijerink J.P.P., Ebus M.E.G., Peters G.J., Noordhuis P., Janka-Schaub G.E., Armstrong S.A., Korsmeyer S.J., Pieters R.",Differential mRNA expression of Ara-C-metabolizing enzymes explains Ara-C sensitivity in MLL gene-rearranged infant acute lymphoblastic leukemia,2003,Blood,101,4,,1270,1276,,81,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037441744&partnerID=40&md5=01dc260eb9904abbd35563cdace62743,,64971,,BLOOA,10.1182/blood-2002-05-1600,12406912,Blood,Article,Scopus
"Gupta V., Cherkassky A., Chatis P., Joseph R., Johnson A.L., Broadbent J., Erickson T., DiMeo J.",Directly labeled mRNA produces highly precise and unbiased differential gene expression data.,2003,Nucleic acids research,31,4,,,,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037441669&partnerID=40&md5=902b761a9d351cab2cb3e88d1b9e8780,,13624962,,,,12582258,Nucleic acids research,Article,Scopus
"Schwering I., Brauninger A., Klein U., Jungnickel B., Tinguely M., Diehl V., Hansmann M.-L., Dalla-Favera R., Rajewsky K., Kuppers R.",Loss of the B-lineage-specific gene expression program in Hodgkin and Reed-Sternberg cells of Hodgkin lymphoma,2003,Blood,101,4,,1505,1512,,142,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037441887&partnerID=40&md5=3d6f545f6679f208a8ecfeed40d08b4b,,64971,,BLOOA,10.1182/blood-2002-03-0839,12393731,Blood,Article,Scopus
"Poguet A.-L., Legrand C., Feng X., Yen P.M., Meltzer P., Samarut J., Flamant F.",Microarray analysis of knockout mice identifies cyclin D2 as a possible mediator for the action of thyroid hormone during the postnatal development of the cerebellum,2003,Developmental Biology,254,2,,188,199,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037442574&partnerID=40&md5=6eba9f61a8174a42710d527f0fe57df1,,121606,,DEBIA,10.1016/S0012-1606(02)00039-8,12591240,Developmental Biology,Article,Scopus
"Kovanen P.E., Rosenwald A., Fu J., Hurt E.M., Lam L.T., Giltnane J.M., Wright G., Staudt L.M., Leonard W.J.",Analysis of γ<sub>c</sub>-family cytokine target genes: Identification of dual-specificity phosphatase 5 (DUSP5) as a regulator of mitogen-activated protein kinase activity in interleukin-2 signaling,2003,Journal of Biological Chemistry,278,7,,5205,5213,,53,http://www.scopus.com/inward/record.url?eid=2-s2.0-0038813748&partnerID=40&md5=fa4011abf0aef75f0d4f709f21d7aebb,,219258,,JBCHA,10.1074/jbc.M209015200,12435740,Journal of Biological Chemistry,Article,Scopus
"Yamazaki K., Sakamoto M., Ohta T., Kanai Y., Ohki M., Hirohashi S.",Overexpression of KIT in chromophobe renal cell carcinoma,2003,Oncogene,22,6,,847,852,,70,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037434795&partnerID=40&md5=aac54e2305e8f0a34394e56801540e36,,9509232,,ONCNE,10.1038/sj.onc.1206153,12584564,Oncogene,Article,Scopus
"Onody A., Zvara A., Hackler Jr. L., Vigh L., Ferdinandy P., Puskas L.G.",Effect of classic preconditioning on the gene expression pattern of rat hearts: A DNA microarray study,2003,FEBS Letters,536,3-Jan,,35,40,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037432192&partnerID=40&md5=ff8a09fa8a90d13ffb286e1386685a7f,,145793,,FEBLA,10.1016/S0014-5793(03)00006-1,12586334,FEBS Letters,Article,Scopus
"Le Bouter S., Demolombe S., Chambellan A., Bellocq C., Aimond F., Toumaniantz G., Lande G., Siavoshian S., Baro I., Pond A.L., Nerbonne J.M., Leger J.J., Escande D., Charpentier F.",Microarray analysis reveals complex remodeling of cardiac ion channel expression with altered thyroid status: Relation to cellular and integrated electrophysiology,2003,Circulation Research,92,2,,234,242,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037423665&partnerID=40&md5=984da125cb9fcb5e120ad1ca186ef78c,,97330,,CIRUA,10.1161/01.RES.0000053185.75505.8E,12574152,Circulation Research,Article,Scopus
"Mueller A., O'Rourke J., Grimm J., Guillemin K., Dixon M.F., Lee A., Falkow S.",Distinct gene expression profiles characterize the histopathological stages of disease in Helicobacter-induced mucosa-associated lymphoid tissue lymphoma,2003,Proceedings of the National Academy of Sciences of the United States of America,100,3,,1292,1297,,66,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037418011&partnerID=40&md5=03c56c4c1bcd1784a5f34957aadce6cf,,278424,,PNASA,10.1073/pnas.242741699,12552104,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Mariani T.J., Budhraja V., Mecham B.H., Gu C.C., Watson M.A., Sadovsky Y.",A variable fold change threshold determines significance for expression microarrays.,2003,The FASEB journal : official publication of the Federation of American Societies for Experimental Biology,17,2,,321,323,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037318307&partnerID=40&md5=e39036b4368aa0d4655a2015ec84f42c,,15306860,,,,12475896,The FASEB journal : official publication of the Federation of American Societies for Experimental Biology,Article,Scopus
"Luzzi V., Mahadevappa M., Raja R., Warrington J.A., Watson M.A.","Accurate and reproducible gene expression profiles from laser capture microdissection, transcript amplification, and high density oligonucleotide microarray analysis",2003,Journal of Molecular Diagnostics,5,1,,9,14,,89,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037320528&partnerID=40&md5=e5c767516998246402b93be311801289,,15251578,,JMDIF,,12552074,Journal of Molecular Diagnostics,Article,Scopus
"Kobayashi S.D., Voyich J.M., Somerville G.A., Braughton K.R., Malech H.L., Musser J.M., DeLeo F.R.",An apoptosis-differentiation program in human polymorphonuclear leukocytes facilitates resolution of inflammation,2003,Journal of Leukocyte Biology,73,2,,315,322,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037308943&partnerID=40&md5=a1072e0530fba5c890d1538c01076570,,7415400,,JLBIE,10.1189/jlb.1002481,12554809,Journal of Leukocyte Biology,Article,Scopus
"Wolfgang M.C., Lee V.T., Gilmore M.E., Lory S.",Coordinate regulation of bacterial virulence genes by a novel adenylate cyclase-dependent signaling pathway,2003,Developmental Cell,4,2,,253,263,,106,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037322193&partnerID=40&md5=2ae7901b28378f8927e358c823b9ed28,,15345807,,DCEEB,10.1016/S1534-5807(03)00019-4,12586068,Developmental Cell,Review,Scopus
"Butler M.J., Jacobsen T.L., Cain D.M., Jarman M.G., Hubank M., Whittle J.R.S., Phillips R., Simcox A.",Discovery of genes with highly restricted expression patterns in the Drosophila wing disc using DNA oligonucleotide microarrays,2003,Development,130,4,,659,670,,36,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037327164&partnerID=40&md5=f89261c8d8dacdec2d853ee97041246f,,9501991,,DEVPE,10.1242/dev.00293,12505997,Development,Review,Scopus
"Hong Y., Muller U.R., Lai F.",Discriminating two classes of toxicants through expression analysis of HepG2 cells with DNA arrays,2003,Toxicology in Vitro,17,1,,85,92,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037299285&partnerID=40&md5=40f4463ae24a9d8e17e6e923880df182,,8872333,,TIVIE,10.1016/S0887-2333(02)00122-4,12537966,Toxicology in Vitro,Article,Scopus
"Lindberg M.K., Moverare S., Skrtic S., Gao H., Dahlman-Wright K., Gustafsson J.-A., Ohlsson C.","Estrogen receptor (ER)-β reduces ERα-regulated gene transcription, supporting a ""Ying Yang"" relationship between ERα and ERβ in mice",2003,Molecular Endocrinology,17,2,,203,208,,189,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037314762&partnerID=40&md5=99727856f15220c74316f150a40ef1a0,,8888809,,MOENE,10.1210/me.2002-0206,12554748,Molecular Endocrinology,Article,Scopus
"Tan Y., Li G., Zhao C., Wang J., Zhao H., Xue Y., Han M., Yang C.",Expression of sorcin predicts poor outcome in acute myeloid leukemia,2003,Leukemia Research,27,2,,125,131,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037296023&partnerID=40&md5=2d486fec77718e3970272be7e20967fa,,1452126,,LERED,10.1016/S0145-2126(02)00083-8,12526918,Leukemia Research,Article,Scopus
"Gottsch J.D., Seitzman G.D., Margulies E.H., Bowers A.L., Michels A.J., Saha S., Jun A.S., Stark W.J., Liu S.H.",Gene expression in donor corneal endothelium,2003,Archives of Ophthalmology,121,2,,252,258,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037314133&partnerID=40&md5=fe413dfd333e72a7ad9e6b62add4b4e0,,39950,,AROPA,,12583793,Archives of Ophthalmology,Article,Scopus
"Wieczorek G., Steinhoff C., Schulz R., Scheller M., Vingron M., Ropers H.-H., Nuber U.A.",Gene expression profile of mouse bone marrow stromal cells determined by cDNA microarray analysis,2003,Cell and Tissue Research,311,2,,227,237,,39,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037294008&partnerID=40&md5=5cb18209e2472567efb7c0ae2980ee0f,,0302766X,,CTSRC,,12596042,Cell and Tissue Research,Article,Scopus
"Chugh S.S., Whitesel S., Turner M., Roberts Jr. C.T., Nagalla S.R.",Genetic basis for chamber-specific ventricular phenotypes in the rat infarct model,2003,Cardiovascular Research,57,2,,477,485,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037306296&partnerID=40&md5=6a4e505c09b3c51248645ed119f03bfe,,86363,,CVREA,10.1016/S0008-6363(02)00703-4,12566120,Cardiovascular Research,Article,Scopus
"Chambers R.C., Leoni P., Kaminski N., Laurent G.J., Heller R.A.",Global expression profiling of fibroblast responses to transforming growth factor-β<sub>1</sub> reveals the induction of inhibitor of differentiation-1 and provides evidence of smooth muscle cell phenotypic switching,2003,American Journal of Pathology,162,2,,533,546,,91,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037331234&partnerID=40&md5=983da89bcadc53a5e893f95616a12a06,,29440,,AJPAA,,12547711,American Journal of Pathology,Article,Scopus
"Hirai M.Y., Fujiwara T., Awazuhara M., Kimura T., Noji M., Saito K.",Global expression profiling of sulfur-starved Arabidopsis by DNA macroarray reveals the role of O-acetyl-L-serine as a general regulator of gene expression in response to sulfur nutrition,2003,Plant Journal,33,4,,651,663,,91,http://www.scopus.com/inward/record.url?eid=2-s2.0-0344177200&partnerID=40&md5=32e64e442b912a88e43b20bedba4dcc9,,9607412,,PLJUE,10.1046/j.1365-313X.2003.01658.x,12609039,Plant Journal,Article,Scopus
"Jelinsky S.A., Harris H.A., Brown E.L., Flanagan K., Zhang X., Tunkey C., Lai K., Lane M.V., Simcoe D.K., Evans M.J.",Global transcription profiling of estrogen activity: Estrogen receptor α regulates gene expression in the kidney,2003,Endocrinology,144,2,,701,710,,48,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037322470&partnerID=40&md5=898bc6f15f53b9504619b619228fe69b,,137227,,ENDOA,10.1210/en.2002-220728,12538633,Endocrinology,Article,Scopus
"Lancaster J.M., Sayer R., Blanchette C., Calingaert B., Whitaker R., Schildkraut J., Marks J., Berchuck A.",High expression of tumor necrosis factor-related apoptosis-inducing ligand is associated with favorable ovarian cancer survival,2003,Clinical Cancer Research,9,2,,762,766,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037312472&partnerID=40&md5=afa9448f2434580bed8790067e8b5c1f,,10780432,,CCREF,,12576447,Clinical Cancer Research,Article,Scopus
"Chao S.-H., Walker J.R., Chanda S.K., Gray N.S., Caldwell J.S.","Identification of homeodomain proteins, PBX1 and PREP1, involved in the transcription of murine leukemia virus",2003,Molecular and Cellular Biology,23,3,,831,841,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037304684&partnerID=40&md5=96e70f63fc0296a1e883e2323acdb093,,2707306,,MCEBD,10.1128/MCB.23.3.831-841.2003,12529389,Molecular and Cellular Biology,Article,Scopus
Murray E.J.,Improved method for generating microarray probes using submicrogram amounts of total RNA,2003,Applied Biochemistry and Biotechnology - Part B Molecular Biotechnology,23,2,,171,177,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037320262&partnerID=40&md5=6f30afcc8f6ba5a68a9515cf1c03384d,,10736085,,MLBOE,10.1385/MB:23:2:171,12632700,Applied Biochemistry and Biotechnology - Part B Molecular Biotechnology,Article,Scopus
"McDowell S.A., Gammon K., Zingarelli B., Bachurski C.J., Aronow B.J., Prows D.R., Leikauf G.D.",Inhibition of nitric oxide restores surfactant gene expression following nickel-induced acute lung injury,2003,American Journal of Respiratory Cell and Molecular Biology,28,2,,188,198,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037309704&partnerID=40&md5=ff74ee0cff0dcd25a164a029e7a5140f,,10441549,,AJRBE,10.1165/rcmb.2002-0077OC,12540486,American Journal of Respiratory Cell and Molecular Biology,Article,Scopus
"Firoved A.M., Deretic V.",Microarray analysis of global gene expression in mucoid Pseudomonas aeruginosa,2003,Journal of Bacteriology,185,3,,1071,1081,,54,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037309251&partnerID=40&md5=7fa294d28aed6e181f63949590768144,,219193,,JOBAA,10.1128/JB.185.3.1071-1081.2003,12533483,Journal of Bacteriology,Article,Scopus
"Dennis P., Edwards E.A., Liss S.N., Fulthorpe R.",Monitoring gene expression in mixed microbial communities by using DNA microarrays,2003,Applied and Environmental Microbiology,69,2,,769,778,,51,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037315779&partnerID=40&md5=14681a4c35cb8eea135490f501d950c6,,992240,,AEMID,10.1128/AEM.69.2.769-778.2003,12570994,Applied and Environmental Microbiology,Article,Scopus
"Hasina R., Hulett K., Bicciato S., Di Bello C., Petruzzelli G.J., Lingen M.W.",Plasminogen activator inhibitor-2: A molecular biomarker for head and neck cancer progression,2003,Cancer Research,63,3,,555,559,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037311225&partnerID=40&md5=327c61d3d77f9b2a0b283c9078505026,,85472,,CNREA,,12566295,Cancer Research,Article,Scopus
"Harkonen P., Torn S., Kurkela R., Porvari K., Pulkka A., Lindfors A., Isomaa V., Vihko P.",Sex hormone metabolism in prostate cancer cells during transition to an androgen-independent state,2003,Journal of Clinical Endocrinology and Metabolism,88,2,,705,712,,38,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037328722&partnerID=40&md5=d32e48a2ac6471d4cbcf6c331ba299ed,,0021972X,,JCEMA,10.1210/jc.2002-020236,12574203,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"Smith L., Underhill P., Pritchard C., Tymowska-Lalanne Z., Abdul-Hussein S., Hilton H., Winchester L., Williams D., Freeman T., Webb S., Greenfield A.",Single primer amplification (SPA) of cDNA for microarray expression analysis.,2003,Nucleic acids research,31,3,,,,,45,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037313135&partnerID=40&md5=06eca89fb3f127ea9591e9fccf1e1f99,,13624962,,,,12560512,Nucleic acids research,Article,Scopus
"Hodges L.C., Cook J.D., Lobenhofer E.K., Li L., Bennett L., Bushel P.R., Aldaz C.M., Afshari C.A., Walker C.L.",Tamoxifen functions as a molecular agonist inducing cell cycle-associated genes in breast cancer cells,2003,Molecular Cancer Research,1,4,,300,311,,62,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037293531&partnerID=40&md5=af04925da553f7450d52f9264382b6cf,,15417786,,MCROC,,12612058,Molecular Cancer Research,Article,Scopus
"Norman L.P., Jiang W., Han X., Saunders T.L., Bond J.S.",Targeted disruption of the meprin β gene in mice leads to underrepresentation of knockout mice and changes in renal gene expression profiles,2003,Molecular and Cellular Biology,23,4,,1221,1230,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037317483&partnerID=40&md5=7e2b7e7597ca6376e9a5c493b93af5b7,,2707306,,MCEBD,10.1128/MCB.23.4.1221-1230.2003,12556482,Molecular and Cellular Biology,Article,Scopus
"Astier A.L., Xu R., Svoboda M., Hinds E., Munoz O., De Beaumont R., Crean C.D., Gabig T., Freedman A.S.",Temporal gene expression profile of human precursor B leukemia cells induced by adhesion receptor: Identification of pathways regulating B-cell survival,2003,Blood,101,3,,1118,1127,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037305722&partnerID=40&md5=d871759a04c6a8f2954071ef6a57c7fd,,64971,,BLOOA,10.1182/blood-2002-05-1519,12393420,Blood,Article,Scopus
"Lo W.R., Rowlette L.L., Caballero M., Yang P., Hernandez M.R., Borras T.",Tissue differential microarray analysis of dexamethasone induction reveals potential mechanisms of steroid glaucoma,2003,Investigative Ophthalmology and Visual Science,44,2,,473,485,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037308624&partnerID=40&md5=84f89675be4391c2484503981e8faabc,,1460404,,IOVSD,10.1167/iovs.02-0444,12556371,Investigative Ophthalmology and Visual Science,Article,Scopus
"Borras T., Morozova T.V., Heinsohn S.L., Lyman R.F., Mackay T.F.C., Anholt R.R.H.",Transcription profiling in Drosophila eyes that overexpress the human glaucoma-associated trabecular meshwork-inducible glucocorticoid response protein/myocilin (TIGR/MYOC),2003,Genetics,163,2,,637,645,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037298196&partnerID=40&md5=8e92fda0206a4e35b39890b9c172ed6f,,166731,,GENTA,,12618402,Genetics,Article,Scopus
Yurovsky V.V.,Tumor necrosis factor-related apoptosis-inducing ligand enhances collagen production by human lung fibroblasts,2003,American Journal of Respiratory Cell and Molecular Biology,28,2,,225,231,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037311527&partnerID=40&md5=2c8e1446d31febb0b55db2fcfbedcb40,,10441549,,AJRBE,10.1165/rcmb.2002-0140OC,12540490,American Journal of Respiratory Cell and Molecular Biology,Article,Scopus
"Yoo M.S., Chun H.S., Son J.J., DeGiorgio L.A., Kim D.J., Peng C., Son J.H.",Oxidative stress regulated genes in nigral dopaminergic neuronal cells: Correlation with the known pathology in Parkinson's disease,2003,Molecular Brain Research,110,1,,76,84,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037474131&partnerID=40&md5=f91316f04c4dbfd4ead2ca60eace57d2,,0169328X,,MBREE,10.1016/S0169-328X(02)00586-7,12573535,Molecular Brain Research,Article,Scopus
"Wang H.Y., Malek R.L., Kwitek A.E., Greene A.S., Luu T.V., Behbahani B., Frank B., Quackenbush J., Lee N.H.",Assessing unmodified 70-mer oligonucleotide probe performance on glass-slide microarrays.,2003,Genome biology,4,1,,,,,87,http://www.scopus.com/inward/record.url?eid=2-s2.0-18544410036&partnerID=40&md5=c92110df6cacfd27137cb40ed4a98d53,,14656914,,,,12540297,Genome biology,Article,Scopus
"Wei S.-J., Trempus C.S., Cannon R.E., Bortner C.D., Tennant R.W.","Identification of Dss1 as a 12-O-tetradecanoylphorbol-13-acetate-responsive gene expressed in keratinocyte progenitor cells, with possible involvement in early skin tumorigenesis",2003,Journal of Biological Chemistry,278,3,,1758,1768,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037449698&partnerID=40&md5=95f00772da91041188ef67f1c1b18206,,219258,,JBCHA,10.1074/jbc.M206328200,12419822,Journal of Biological Chemistry,Article,Scopus
"Rushton J.J., Davis L.M., Lei W., Mo X., Leutz A., Ness S.A.","Distinct changes in gene expression induced by A-Myb, B-Myb and c-Myb proteins",2003,Oncogene,22,2,,308,313,,35,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037448627&partnerID=40&md5=5cecd3deec93ae65376a45e96f3ae562,,9509232,,ONCNE,10.1038/sj.onc.1206131,12527900,Oncogene,Article,Scopus
"Biswas D.K., Martin K.J., McAlister C., Cruz A.P., Graner E., Dai S.-C., Pardee A.B.",Apoptosis caused by chemotherapeutic inhibition of nuclear factor-κB activation,2003,Cancer Research,63,2,,290,295,,43,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037439685&partnerID=40&md5=c8ad369bb353b0d994546d94844220cb,,85472,,CNREA,,12543776,Cancer Research,Article,Scopus
"Goldberg S.F., Miele M.E., Hatta N., Takata M., Paquette-Straub C., Freedman L.P., Welch D.R.",Melanoma metastasis suppression by chromosome 6: Evidence for a pathway regulated by CRSP3 and TXNIP,2003,Cancer Research,63,2,,432,440,,72,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037439690&partnerID=40&md5=8671423754ad90c4aec3a626e7b82266,,85472,,CNREA,,12543799,Cancer Research,Article,Scopus
"Drobyshev A.L., Machka C., Horsch M., Seltmann M., Liebscher V., Hrabe de Angelis M., Beckers J.",Specificity assessment from fractionation experiments (SAFE): a novel method to evaluate microarray probe specificity based on hybridisation stringencies.,2003,Nucleic acids research,31,2,,,,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037440072&partnerID=40&md5=ba230a9261f6a05d58f35ee21b6b0d2d,,13624962,,,,12527790,Nucleic acids research,Article,Scopus
"Mo R., Chen J., Han Y., Bueno-Cannizares C., Misek D.E., Lescure P.A., Hanash S., Yung R.L.",T cell chemokine receptor expression in aging,2003,Journal of Immunology,170,2,,895,904,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037438476&partnerID=40&md5=70c6846bd88528113f28a7c21e792060,,221767,,JOIMA,,12517955,Journal of Immunology,Article,Scopus
"Campos A.H., Zhao Y., Pollman M.J., Gibbons G.H.",DNA microarray profiling to identify angiotensin-responsive genes in vascular smooth muscle cells: Potential mediators of vascular disease,2003,Circulation Research,92,1,,111,118,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037428123&partnerID=40&md5=f4aadb952145d29a0c64e5ce892cc942,,97330,,CIRUA,10.1161/01.RES.0000049100.22673.F6,12522128,Circulation Research,Article,Scopus
"Mong J.A., Devidze N., Frail D.E., O'Connor L.T., Samuel M., Choleris E., Ogawa S., Pfaff D.W.",Estradiol differentially regulates lipocalin-type prostaglandin D synthase transcript levels in the rodent brain: Evidence from high-density oligonucleotide arrays and in situ hybridization,2003,Proceedings of the National Academy of Sciences of the United States of America,100,1,,318,323,,38,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037422552&partnerID=40&md5=97a649117a751db7aea1461869b84807,,278424,,PNASA,10.1073/pnas.262663799,12518068,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Muljo S.A., Schlissel M.S.",A small molecule Abl kinase inhibitor induces differentiation of Abelson virus-transformed pre-B cell lines,2003,Nature Immunology,4,1,,31,37,,53,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037232230&partnerID=40&md5=3c774e89e86685be8ff7a4b8f90d01df,,15292908,,NIAMC,10.1038/ni870,12469118,Nature Immunology,Review,Scopus
"Steenbergen C., Afshari C.A., Petranka J.G., Collins J., Martin K., Bennett L., Haugen A., Bushel P., Murphy E.",Alterations in apoptotic signaling in human idiopathic cardiomyopathic hearts in failure,2003,American Journal of Physiology - Heart and Circulatory Physiology,284,1 53-1,,,,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037230203&partnerID=40&md5=e621bb337328a342bf153063a6a3e24f,,3636135,,AJPPD,,12388275,American Journal of Physiology - Heart and Circulatory Physiology,Article,Scopus
"Asha H., Nagy I., Kovacs G., Stetson D., Ando I., Dearolf C.R.",Analysis of Ras-induced overproliferation in Drosophila hemocytes,2003,Genetics,163,1,,203,215,,67,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037279629&partnerID=40&md5=7edd6fd8167e30491884de2d3128fbf8,,166731,,GENTA,,12586708,Genetics,Article,Scopus
"Wernisch L., Kendall S.L., Soneji S., Wietzorrek A., Parish T., Hinds J., Butcher P.D., Stoker N.G.",Analysis of whole-genome microarray replicates using mixed models,2003,Bioinformatics,19,1,,53,61,,50,http://www.scopus.com/inward/record.url?eid=2-s2.0-12244295762&partnerID=40&md5=b856aac3d268fb34878216228890948c,,13674803,,BOINF,10.1093/bioinformatics/19.1.53,12499293,Bioinformatics,Article,Scopus
"Abe H., Urao T., Ito T., Seki M., Shinozaki K., Yamaguchi-Shinozaki K.",Arabidopsis AtMYC2 (bHLH) and AtMYB2 (MYB) function as transcriptional activators in abscisic acid signaling,2003,Plant Cell,15,1,,63,78,,255,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037256419&partnerID=40&md5=0ac2af89c0b0eac4720e8d664001affe,,10404651,,PLCEE,10.1105/tpc.006130,12509522,Plant Cell,Article,Scopus
"Liu L., Roberts A.A., Ganz T.","By IL-1 signaling, monocyte-derived cells dramatically enhance the epidermal antimicrobial response to lipopolysaccharide",2003,Journal of Immunology,170,1,,575,580,,96,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037218616&partnerID=40&md5=e4d701bfa27dacda2ebce9123b3b4901,,221767,,JOIMA,,12496445,Journal of Immunology,Article,Scopus
"Kotani M., Fukuda N., Ando H., Hu W.-Y., Kunimoto S., Saito S., Kanmatsuse K.",Chimeric DNA-RNA hammerhead ribozyme targeting PDGF A-chain mRNA specifically inhibits neointima formation in rat carotid artery after balloon injury,2003,Cardiovascular Research,57,1,,265,276,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037215652&partnerID=40&md5=a4119c677ab2e17e2a59b5b04d1eee35,,86363,,CVREA,10.1016/S0008-6363(02)00607-7,12504837,Cardiovascular Research,Article,Scopus
"Ishida S., Shigemoto-Mogami Y., Kagechika H., Shudo K., Ozawa S., Sawada J., Ohno Y., Inoue K.",Clinically potential subclasses of retinoid synergists revealed by gene expression profiling.,2003,Molecular cancer therapeutics,2,1,,49,58,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-0141576586&partnerID=40&md5=a24248efbee40d7271aad0c70cb5780a,,15357163,,,,12533672,Molecular cancer therapeutics,Article,Scopus
"Brad Spiller O., Robinson M., O'Donnell E., Milligan S., Morgan B.P., Davison A.J., Blackbourn D.J.",Complement regulation by Kaposi's sarcoma-associated herpesvirus ORF4 protein,2003,Journal of Virology,77,1,,592,599,,39,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037213271&partnerID=40&md5=1d2b5726995aa50841edbd653382c6c0,,0022538X,,JOVIA,10.1128/JVI.77.1.592-599.2003,12477863,Journal of Virology,Article,Scopus
"Dong Y., Zhang H., Hawthorn L., Ganther H.E., Ip C.",Delineation of the molecular basis for selenium-induced growth arrest in human prostate cancer cells by oligonucleotide array,2003,Cancer Research,63,1,,52,59,,103,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037224465&partnerID=40&md5=99047da3074b93043e704b62b4e6df49,,85472,,CNREA,,12517777,Cancer Research,Article,Scopus
"Borthwick J.M., Charnock-Jones D.S., Tom B.D., Hull M.L., Teirney R., Phillips S.C., Smith S.K.",Determination of the transcript profile of human endometrium,2003,Molecular Human Reproduction,9,1,,19,33,,117,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037215904&partnerID=40&md5=2e9e4c7a4104f81f131d2aed675d603f,,13609947,,MHREF,10.1093/molehr/gag004,12529417,Molecular Human Reproduction,Review,Scopus
"Sarang S.S., Yoshida T., Cadet R., Valeras A.S., Jensen R.V., Gullans S.R.",Discovery of molecular mechanisms of neuroprotection using cell-based bioassays and oligonucleotide arrays,2003,Physiological Genomics,11,,,45,52,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037195201&partnerID=40&md5=24704d8a85275bd2705c3fc938a9753b,,15312267,,PHGEF,,12388792,Physiological Genomics,Article,Scopus
"Portis T., Longnecker R.",Epstein-Barr virus LMP2A interferes with global transcription factor regulation when expressed during B-lymphocyte development,2003,Journal of Virology,77,1,,105,114,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037213918&partnerID=40&md5=60ed7f816bb915624242866b70244edc,,0022538X,,JOVIA,10.1128/JVI.77.1.105-114.2003,12477815,Journal of Virology,Article,Scopus
