Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Alter M.D., Rubin D.B., Ramsey K., Halpern R., Stephan D.A., Abbott L.F., Hen R.",Variation in the large-scale organization of gene expression levels in the hippocampus relates to stable epigenetic variability in behavior,2008,PLoS ONE,3,10, e3344,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-53749104645&partnerID=40&md5=e53af2074d93d5305a16ad5b90521da4,,19326203,,,10.1371/journal.pone.0003344,18836535,PLoS ONE,Article,Scopus
"Yang W., Ng P., Zhao M., Wong T.K.F., Yiu S.-M., Lau Y.L.",Promoter-sharing by different genes in human genome - CPNE1 and RBM12 gene pair as an example,2008,BMC Genomics,9,,456,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-54049102047&partnerID=40&md5=12ad59e932056814dd40ee68360c9068,,14712164,,BGMEE,10.1186/1471-2164-9-456,18831769,BMC Genomics,Article,Scopus
"Cisse B., Caton M.L., Lehner M., Maeda T., Scheu S., Locksley R., Holmberg D., Zweier C., den Hollander N.S., Kant S.G., Holter W., Rauch A., Zhuang Y., Reizis B.",Transcription Factor E2-2 Is an Essential and Specific Regulator of Plasmacytoid Dendritic Cell Development,2008,Cell,135,1,,37,48,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-52949106528&partnerID=40&md5=77185f1a5827da3ac14deb980747d0e0,,928674,,CELLB,10.1016/j.cell.2008.09.016,18854153,Cell,Article,Scopus
"Sun W., Zhang L., Lu J., Yang G., Laundrie E., Salvi R.",Noise exposure-induced enhancement of auditory cortex response and changes in gene expression,2008,Neuroscience,156,2,,374,380,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-52949094610&partnerID=40&md5=56e4ca082f2e8d219473941dc58ae9d5,,3064522,,NRSCD,10.1016/j.neuroscience.2008.07.040,18713646,Neuroscience,Article,Scopus
"Kimura J., Nguyen S.T., Liu H., Taira N., Miki Y., Yoshida K.",A functional genome-wide RNAi screen identifies TAF1 as a regulator for apoptosis in response to genotoxic stress,2008,Nucleic Acids Research,36,16,,5250,5259,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-52649118681&partnerID=40&md5=df7fca3b52f1dc5801ecd20281440d07,,3051048,,NARHA,10.1093/nar/gkn506,18684994,Nucleic Acids Research,Article,Scopus
"Ben-Israel H., Sharf R., Rechavi G., Kleinberger T.",Adenovirus E4orf4 protein downregulates MYC expression through interaction with the PP2A-B55 subunit,2008,Journal of Virology,82,19,,9381,9388,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-52649120879&partnerID=40&md5=b12d4e8889277fc71fec9ff6575a9f64,,0022538X,,JOVIA,10.1128/JVI.00791-08,18653458,Journal of Virology,Article,Scopus
"Chan K., Roth M.B.",Anoxia-induced suspended animation in budding yeast as an experimental paradigm for studying oxygen-regulated gene expression,2008,Eukaryotic Cell,7,10,,1795,1808,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-54249139753&partnerID=40&md5=86054f0b29e9e7286362f904c37f7df9,,15359778,,ECUEA,10.1128/EC.00160-08,18708563,Eukaryotic Cell,Article,Scopus
"Okada S., Misaka T., Tanaka Y., Matsumoto I., Ishibashi K., Sasaki S., Abe K.",Aquaporin-11 knockout mice and polycystic kidney disease animals share a common mechanism of cyst formation,2008,FASEB Journal,22,10,,3672,3684,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-54049149970&partnerID=40&md5=d85b42b331ee4d49df3426beed403a71,,8926638,,FAJOE,10.1096/fj.08-111872,18606867,FASEB Journal,Article,Scopus
"Hays A.M., Lantz R.C., Rodgers L.S., Sollome J.J., Vaillancourt R.R., Andrew A.S., Hamilton J.W., Camenisch T.D.",Arsenic-induced decreases in the vascular matrix,2008,Toxicologic Pathology,36,6,,805,817,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-54949146062&partnerID=40&md5=6277342b181eb122152bdc75702e807b,,1926233,,TOPAD,10.1177/0192623308323919,18812580,Toxicologic Pathology,Article,Scopus
"Chikahisa S., Tominaga K., Kawai T., Kitaoka K., Oishi K., Ishida N., Rokutan K., Sei H.","Bezafibrate, a peroxisome proliferator-activated receptors agonist, decreases body temperature and enhances electroencephalogram delta-oscillation during sleep in mice",2008,Endocrinology,149,10,,5262,5271,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-53249119324&partnerID=40&md5=29e0bf66e3eca430cf9630ffe4c03fe5,,137227,,ENDOA,10.1210/en.2008-0285,18787029,Endocrinology,Article,Scopus
"Edelmann J., Klein-Hitpass L., Carpinteiro A., Fuhrer A., Sellmann L., Stilgenbauer S., Duhrsen U., Durig J.",Bone marrow fibroblasts induce expression of PI3K/NF-κB pathway genes and a pro-angiogenic phenotype in CLL cells,2008,Leukemia Research,32,10,,1565,1572,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-44749094858&partnerID=40&md5=70e9da25ddd145638f89c2bda557ec37,,1452126,,LERED,10.1016/j.leukres.2008.03.003,18407351,Leukemia Research,Article,Scopus
"Klein D., Timoneri F., Ichii H., Ricordi C., Pastori R.L.",CD40 activation in human pancreatic islets and ductal cells,2008,Diabetologia,51,10,,1853,1861,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-51249098279&partnerID=40&md5=f58dab67570f8fcf081cbb3b3f9ac7ef,,0012186X,,DBTGA,10.1007/s00125-008-1092-y,18661119,Diabetologia,Article,Scopus
"Borges F., Gomes G., Gardner R., Moreno N., McCormick S., Feijo J.A., Becker J.D.",Comparative transcriptomics of arabidopsis sperm cells,2008,Plant Physiology,148,2,,1168,1181,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-57749111824&partnerID=40&md5=7259a1e66b5f7b9a32578491a09e2c79,,320889,,PLPHA,10.1104/pp.108.125229,18667720,Plant Physiology,Article,Scopus
"Fialka F., Gruber R.M., Hitt R., Opitz L., Brunner E., Schliephake H., Kramer F.-J.","CPA6, FMO2, LGI1, SIAT1 and TNC are differentially expressed in early- and late-stage oral squamous cell carcinoma - A pilot study",2008,Oral Oncology,44,10,,941,948,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-51749119672&partnerID=40&md5=2b6b2a9a07d6dcc31fb2d8f5e061c78e,,13688375,,EJCCE,10.1016/j.oraloncology.2007.10.011,18234543,Oral Oncology,Article,Scopus
"Schonig B., Brown D.W., Oeser B., Tudzynski B.",Cross-species hybridization with Fusarium verticillioides microarrays reveals new insights into Fusarium fujikuroi nitrogen regulation and the role of AreA and NMR,2008,Eukaryotic Cell,7,10,,1831,1846,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-54249163080&partnerID=40&md5=cb171b2b2a91ddcf7a4e5c1957d0d032,,15359778,,ECUEA,10.1128/EC.00130-08,18689524,Eukaryotic Cell,Article,Scopus
"Sun H., Chung W.C., Ryu S.H., Ju Z., Tran H.T., Kim E., Kurie J.M., Koo J.S.",Cyclic AMP-responsive element binding protein- and nuclear factor-kappaB-regulated CXC chemokine gene expression in lung carcinogenesis.,2008,"Cancer prevention research (Philadelphia, Pa.)",1,5,,316,328,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-61549143388&partnerID=40&md5=dd3473ae40b891238543ae81afe037c0,,19406215,,,10.1158/1940-6207.CAPR-07-0002,19138976,"Cancer prevention research (Philadelphia, Pa.)",Article,Scopus
"Sancho M., Diani E., Beato M., Jordan A.",Depletion of human histone H1 variants uncovers specific roles in gene expression and cell growth,2008,PLoS Genetics,4,10, e1000227,,,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-55449090888&partnerID=40&md5=e7e19ee610f3a2128681d77d329b5c9c,,15537390,,,10.1371/journal.pgen.1000227,18927631,PLoS Genetics,Article,Scopus
"Kopantzev E.P., Monastyrskaya G.S., Vinogradova T.V., Zinovyeva M.V., Kostina M.B., Filyukova O.B., Tonevitsky A.G., Sukhikh G.T., Sverdlov E.D.",Differences in gene expression levels between early and later stages of human lung development are opposite to those between normal lung tissue and non-small lung cell carcinoma,2008,Lung Cancer,62,1,,23,34,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-52149090561&partnerID=40&md5=c1205540295b3254a511dbc5fd5e7562,,1695002,,LUCAE,10.1016/j.lungcan.2008.02.011,18394749,Lung Cancer,Article,Scopus
"De Bont J.M., Kros J.M., Passier M.M.C.J., Reddingius R.E., Sillevis Smitt P.A.E., Luider T.M., Den Boer M.L., Pieters R.",Differential expression and prognostic significance of SOX genes in pediatric medulloblastoma and ependymoma identified by microarray analysis,2008,Neuro-Oncology,10,5,,648,660,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-56149095458&partnerID=40&md5=1c4b987a7b639666ae91c8042ac1f2ec,,15228517,,NEURJ,10.1215/15228517-2008-032,18577562,Neuro-Oncology,Article,Scopus
"Goff L.A., Boucher S., Ricupero C.L., Fenstermacher S., Swerdel M., Chase L.G., Adams C.C., Chesnut J., Lakshmipathy U., Hart R.P.",Differentiating human multipotent mesenchymal stromal cells regulate microRNAs: Prediction of microRNA regulation by PDGF during osteogenesis,2008,Experimental Hematology,36,10,,,,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-52049105167&partnerID=40&md5=29add618b862708b5893a78cfe35281a,,0301472X,,EXHEB,10.1016/j.exphem.2008.05.004,18657893,Experimental Hematology,Article,Scopus
"Sato T., Fujikado T., Lee T.-S., Tano Y.",Direct effect of electrical stimulation on induction of brain-derived neurotrophic factor from cultured retinal Müller cells,2008,Investigative Ophthalmology and Visual Science,49,10,,4641,4646,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-53449102270&partnerID=40&md5=b3651cfa56b74882996e0cee1a37fb44,,1460404,,IOVSD,10.1167/iovs.08-2049,18539944,Investigative Ophthalmology and Visual Science,Article,Scopus
"Mikolajczak S.A., Silva-Rivera H., Peng X., Tarun A.S., Camargo N., Jacobs-Lorena V., Daly T.M., Bergman L.W., De La Vega P., Williams J., Aly A.S.I., Kappe S.H.I.",Distinct malaria parasite sporozoites reveal transcriptional changes that cause differential tissue infection competence in the mosquito vector and mammalian host,2008,Molecular and Cellular Biology,28,20,,6196,6207,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-50849133642&partnerID=40&md5=ee9aa9c2c874cbe49cef9ddc61eb3ef3,,2707306,,MCEBD,10.1128/MCB.00553-08,18710954,Molecular and Cellular Biology,Article,Scopus
"Qiu J., Guo Z., Liu H., Zhou D., Han Y., Yang R.",DNA microarray-based global transcriptional profiling of Yersinia pestis in multicellularity,2008,Journal of Microbiology,46,5,,557,563,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-55949122708&partnerID=40&md5=7c3fa1bc39e113777694099f7e322175,,12258873,,,10.1007/s12275-008-0140-0,18974958,Journal of Microbiology,Article,Scopus
"Oltean S., Febbo P.G., Garcia-Blanco M.A.",Dunning rat prostate adenocarcinomas and alternative splicing reporters: Powerful tools to study epithelial plasticity in prostate tumors in vivo,2008,Clinical and Experimental Metastasis,25,6,,611,619,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-47549109962&partnerID=40&md5=7e8be6a5a9e9d4e17fb8ee9bfed936b6,,2620898,,CEXMD,10.1007/s10585-008-9186-y,18523850,Clinical and Experimental Metastasis,Article,Scopus
"Skindersoe M.E., Alhede M., Phipps R., Yang L., Jensen P.O., Rasmussen T.B., Bjarnsholt T., Tolker-Nielsen T., Hoiby N., Givskov M.",Effects of antibiotics on quorum sensing in Pseudomonas aeruginosa,2008,Antimicrobial Agents and Chemotherapy,52,10,,3648,3663,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-54049083045&partnerID=40&md5=8d904304f1a6646bff144944597747d0,,664804,,AMACC,10.1128/AAC.01230-07,18644954,Antimicrobial Agents and Chemotherapy,Article,Scopus
"Chou M.-Y., Hsiao C.-D., Chen S.-C., Chen I.-W., Liu S.-T., Hwang P.-P.",Effects of hypothermia on gene expression in zebrafish gills: Upregulation in differentiation and function of ionocytes as compensatory responses,2008,Journal of Experimental Biology,211,19,,3077,3084,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-55549098930&partnerID=40&md5=24142861cd74dccd117fdccad7b735fe,,220949,,JEBIA,10.1242/jeb.019950,18805806,Journal of Experimental Biology,Article,Scopus
"Adler-Wailes D.C., Guiney E.L., Koo J., Yanovski J.A.",Effects of ritonavir on adipocyte gene expression: Evidence for a stress-related response,2008,Obesity,16,10,,2379,2387,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-53849110584&partnerID=40&md5=22d2a2e9b3d0cbd3bb7dad09e47563fc,,19307381,,,10.1038/oby.2008.350,18719645,Obesity,Article,Scopus
"Landry J., Sharov A.A., Piao Y., Sharova L.V., Xiao H., Southon E., Matta J., Tessarollo L., Zhang Y.E., Ko M.S.H., Kuehn M.R., Yamaguchi T.P., Wu C.",Essential role of chromatin remodeling protein bptf in early mouse embryos and embryonic stem cells,2008,PLoS Genetics,4,10, e1000241,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-55449104935&partnerID=40&md5=f8094b7b0455fe269d5c4549eda53bd8,,15537390,,,10.1371/journal.pgen.1000241,18974875,PLoS Genetics,Article,Scopus
"Matsumoto M., Dimayuga P.C., Wang C., Kirzner J., Cercek M., Yano J., Chyu K.-Y., Shah P.K., Cercek B.",Exogenous heat shock protein-70 inhibits cigarette smoke-induced intimal thickening,2008,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,295,4,,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349168004&partnerID=40&md5=a85c754847dc8a42864ca4daa46d66bb,,3636119,,AJPRD,10.1152/ajpregu.00624.2007,18703412,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,Article,Scopus
"Wahlberg P., Nylander A., Ahlskog N., Liu K., Ny T.","Expression and localization of the serine proteases high-temperature requirement factor A1, serine protease 23, and serine protease 35 in the mouse ovary",2008,Endocrinology,149,10,,5070,5077,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-53249151926&partnerID=40&md5=d95800908dcafebdfdc0d3c6f45dc06d,,137227,,ENDOA,10.1210/en.2007-1736,18566130,Endocrinology,Article,Scopus
"Lu F.Z., Wang X.X., Pan Q.X., Huang R.H., Liu H.L.","Expression of genes involved in the somatotropic, thyrotropic, and corticotropic axes during development of Langshan and arbor acres chickens",2008,Poultry Science,87,10,,2087,2097,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-53349100044&partnerID=40&md5=958373075a767585be279c14d4412449,,325791,,,10.3382/ps.2007-00493,18809871,Poultry Science,Article,Scopus
"Schulte J.H., Kuhfittig-Kulle S., Klein-Hitpass L., Schramm A., Biard D.S.F., Pfeiffer P., Eggert A.",Expression of the TrkA or TrkB receptor tyrosine kinase alters the double-strand break (DSB) repair capacity of SY5Y neuroblastoma cells,2008,DNA Repair,7,10,,1757,1764,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-52049088720&partnerID=40&md5=7a03567dc03de2fa0022e73a53c7e8de,,15687864,,DRNEA,10.1016/j.dnarep.2008.07.004,18678285,DNA Repair,Article,Scopus
"Goytain A., Hines R.M., Quamme G.A.","Functional characterization of NIPA2, a selective Mg<sup>2+</sup> transporter",2008,American Journal of Physiology - Cell Physiology,295,4,,,,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-57049180275&partnerID=40&md5=5f9edb0f060a95921ead1444aeaa4e3b,,3636143,,AJPCD,10.1152/ajpcell.00091.2008,18667602,American Journal of Physiology - Cell Physiology,Article,Scopus
"Kitami T., Rubio R., O'Brien W., Quackenbush J., Nadeau J.H.",Gene-environment interactions reveal a homeostatic role for cholesterol metabolism during dietary folate perturbation in mice,2008,Physiological Genomics,35,2,,182,190,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-57049118672&partnerID=40&md5=c1bcb2b50774b733d24ee06a9369a94e,,10948341,,PHGEF,10.1152/physiolgenomics.00294.2007,18697859,Physiological Genomics,Article,Scopus
"Lund S.T., Peng F.Y., Nayar T., Reid K.E., Schlosser J.",Gene expression analyses in individual grape (Vitis vinifera L.) berries during ripening initiation reveal that pigmentation intensity is a valid indicator of developmental staging within the cluster,2008,Plant Molecular Biology,68,3,,301,315,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-50249105155&partnerID=40&md5=9640f518d9ae349c5e5b4c8f3d1d29a1,,1674412,,PMBID,10.1007/s11103-008-9371-z,18642093,Plant Molecular Biology,Article,Scopus
"Batista-Brito R., MacHold R., Klein C., Fishell G.",Gene expression in cortical interneuron precursors is prescient of their mature function,2008,Cerebral Cortex,18,10,,2306,2317,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149195774&partnerID=40&md5=3f62f2a8f5e0c3a408c12b779ce73d05,,10473211,,CECOE,10.1093/cercor/bhm258,18250082,Cerebral Cortex,Article,Scopus
"Fukushima K., Murata M., Hachisuga M., Tsukimori K., Seki H., Takeda S., Kato K., Wake N.",Gene Expression Profiles by Microarray Analysis during Matrigel-induced Tube Formation in a Human Extravillous Trophoblast Cell line: Comparison with Endothelial Cells,2008,Placenta,29,10,,898,904,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-51449099182&partnerID=40&md5=beab87164f8ba39bccd7bd2d5e3cd43c,,1434004,,PLACD,10.1016/j.placenta.2008.07.015,18783822,Placenta,Article,Scopus
"Simoes M.L., Hockley S.L., Schwerdtle T., Gamboa da Costa G., Schmeiser H.H., Phillips D.H., Arlt V.M.",Gene expression profiles modulated by the human carcinogen aristolochic acid I in human cancer cells and their dependence on TP53,2008,Toxicology and Applied Pharmacology,232,1,,86,98,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-51549086000&partnerID=40&md5=78ee4bf6583e19cb02bbf16dad6aa202,,0041008X,,TXAPA,10.1016/j.taap.2008.06.006,18639569,Toxicology and Applied Pharmacology,Article,Scopus
"Li Z., Liu B., Maminishkis A., Mahesh S.P., Yeh S., Lew J., Wee K.L., Sen H.N., Clarke G., Buggage R., Miller S.S., Nussenblatt R.B.",Gene expression profiling in autoimmune noninfectious uveitis disease,2008,Journal of Immunology,181,7,,5147,5157,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149294018&partnerID=40&md5=71fa7c7b2b8b0c992faad3a9909ff5a7,,221767,,JOIMA,,18802119,Journal of Immunology,Article,Scopus
"Van Gils W., Lodder E.M., Mensink H.W., Kilic E., Naus N.C., Bruggenwirth H.T., Van Ijcken W., Paridaens D., Luyten G.P., De Klein A.",Gene expression profiling in uveal melanoma: Two regions on 3p related to prognosis,2008,Investigative Ophthalmology and Visual Science,49,10,,4254,4262,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-53449099872&partnerID=40&md5=d17de9f19beef156f587039aec7d7e55,,1460404,,IOVSD,10.1167/iovs.08-2033,18552379,Investigative Ophthalmology and Visual Science,Article,Scopus
"Krishnan J., Chen J., Shin K.-J., Hwang J.-I., Han S.-U., Lee G., Choi S.",Gene expression profiling of light-induced retinal degeneration in phototransduction gene knockout mice,2008,Experimental and Molecular Medicine,40,5,,495,504,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-57349171316&partnerID=40&md5=1ea8da575a2248c2be51aeb8d5d804da,,12263613,,EMMEF,10.3858/emm.2008.40.5.495,18985007,Experimental and Molecular Medicine,Article,Scopus
"Despars G., Periasamy P., Tan J., Abbey J., O'Neill T.J., O'Neill H.C.",Gene signature of stromal cells which support dendritic cell development,2008,Stem Cells and Development,17,5,,917,927,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149147393&partnerID=40&md5=3f122de3dc071507300a3c1a7d6ff910,,15473287,,SCDTA,10.1089/scd.2007.0170,18564035,Stem Cells and Development,Article,Scopus
"Thillainadesan G., Isovic M., Loney E., Andrews J., Tini M., Torchia J.",Genome analysis identifies the p15<sup>ink4b</sup> tumor suppressor as a direct target of the ZNF217/CoREST complex,2008,Molecular and Cellular Biology,28,19,,6066,6077,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-52649146398&partnerID=40&md5=47512b87537fc7cbddd6a4ea91ebf2e4,,2707306,,MCEBD,10.1128/MCB.00246-08,18625718,Molecular and Cellular Biology,Article,Scopus
"Kapoor M., Arora R., Lama T., Nijhawan A., Khurana J.P., Tyagi A.K., Kapoor S.","Genome-wide identification, organization and phylogenetic analysis of Dicer-like, Argonaute and RNA-dependent RNA Polymerase gene families and their expression analysis during reproductive development and stress in rice",2008,BMC Genomics,9,,451,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-55249089227&partnerID=40&md5=e40ac9fde971a87f56cfcbbcc6503206,,14712164,,BGMEE,10.1186/1471-2164-9-451,18826656,BMC Genomics,Article,Scopus
Chang C.-L.,Genome-wide oligonucleotide microarray analysis of gene-expression profiles of taiwanese patients with anaplastic astrocytoma and glioblastoma multiforme,2008,Journal of Biomolecular Screening,13,9,,912,921,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-53649103513&partnerID=40&md5=440920bc44486db8359393e1542575c2,,10870571,,JBISF,10.1177/1087057108323908,18812569,Journal of Biomolecular Screening,Article,Scopus
"Alam I., Sun Q., Liu L., Koller D.L., Liu Y., Edenberg H.J., Econs M.J., Foroud T., Turner C.H.",Genomic expression analysis of rat chromosome 4 for skeletal traits at femoral neck,2008,Physiological Genomics,35,2,,191,196,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-57049174132&partnerID=40&md5=c27ab1448c376e3972a0a9dcbc972dd4,,10948341,,PHGEF,10.1152/physiolgenomics.90237.2008,18728226,Physiological Genomics,Article,Scopus
"Moon A., Yong H.-Y., Song J.-I., Cukovic D., Salagrama S., Kaplan D., Putt D., Kim H., Dombkowski A., Kim H.-R.C.",Global gene expression profiling unveils S100A8/A9 as candidate markers in H-ras-mediated human breast epithelial cell invasion,2008,Molecular Cancer Research,6,10,,1544,1553,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-54249140458&partnerID=40&md5=ade01d54b0ca95e89c2980efcf836c5a,,15417786,,MCROC,10.1158/1541-7786.MCR-08-0189,18922970,Molecular Cancer Research,Article,Scopus
"Hufner E., Britton R.A., Roos S., Jonsson H., Hertel C.",Global transcriptional response of Lactobacillus reuteri to the sourdough environment,2008,Systematic and Applied Microbiology,31,5,,323,338,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-53149087038&partnerID=40&md5=c1f4a112a13c3bfb15b4fe3cd4016d3e,,7232020,,SAMID,10.1016/j.syapm.2008.06.005,18762399,Systematic and Applied Microbiology,Article,Scopus
"Feldmann G., Habbe N., Dhara S., Bisht S., Alvarez H., Fendrich V., Beaty R., Mullendore M., Karikari C., Bardeesy N., Ouellette M.M., Yu W., Maitra A.",Hedgehog inhibition prolongs survival in a genetically engineered mouse model of pancreatic cancer,2008,Gut,57,10,,1420,1430,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-52649169761&partnerID=40&md5=2e92285a9fc232cd8acde369db962236,,175749,,GUTTA,10.1136/gut.2007.148189,18515410,Gut,Article,Scopus
"Vila L., Roglans N., Alegret M., Camins A., Pallas M., Sanchez R.M., Vazquez-Carrera M., Laguna J.C.",Hepatic gene expression changes in an experimental model of accelerated senescence: The SAM-P8 mouse,2008,Journals of Gerontology - Series A Biological Sciences and Medical Sciences,63,10,,1043,1052,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-55949132620&partnerID=40&md5=ca4b4b8b3b663dfb269f9cd05c544b0f,,10795006,,JGASF,,18948554,Journals of Gerontology - Series A Biological Sciences and Medical Sciences,Article,Scopus
"Johnson D.A., Tetu S.G., Phillippy K., Chen J., Ren Q., Paulsen I.T.",High-throughput phenotypic characterization of Pseudomonas aeruginosa membrane transport genes,2008,PLoS Genetics,4,10, e1000211,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-55249114386&partnerID=40&md5=5a0b40ec614c70853cfb1e24cfacb921,,15537390,,,10.1371/journal.pgen.1000211,18833300,PLoS Genetics,Article,Scopus
"Youn J.-W., Jolkver E., Kramer R., Marin K., Wendisch V.F.",Identification and characterization of the dicarboxylate uptake system DccT in Corynebacterium glutamicum,2008,Journal of Bacteriology,190,19,,6458,6466,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-52649129267&partnerID=40&md5=2f642c03ac97134ca303612df3c7059d,,219193,,JOBAA,10.1128/JB.00780-08,18658264,Journal of Bacteriology,Article,Scopus
"Westfall S.D., Sachdev S., Das P., Hearne L.B., Hannink M., Roberts R.M., Ezashi T.",Identification of oxygen-sensitive transcriptional programs in human embryonic stem cells,2008,Stem Cells and Development,17,5,,869,881,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149154747&partnerID=40&md5=952f46543fc88fec5df6dbe365654d87,,15473287,,SCDTA,10.1089/scd.2007.0240,18811242,Stem Cells and Development,Article,Scopus
"Laitinen R.A.E., Ainasoja M., Broholm S.K., Teeri T.H., Elomaa P.",Identification of target genes for a MYB-type anthocyanin regulator in Gerbera hybrida,2008,Journal of Experimental Botany,59,13,,3691,3703,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-53749097766&partnerID=40&md5=73ca00504d96790953934b1aa381c720,,220957,,JEBOA,10.1093/jxb/ern216,18725377,Journal of Experimental Botany,Article,Scopus
"Hatano H., Kudo Y., Ogawa I., Tsunematsu T., Kikuchi A., Abiko Y., Takata T.",IFN-induced transmembrane protein 1 promotes invasion at early stage of head and neck cancer progression,2008,Clinical Cancer Research,14,19,,6097,6105,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-58149166786&partnerID=40&md5=63ef728df6f6466215ba6b740deba7ed,,10780432,,CCREF,10.1158/1078-0432.CCR-07-4761,18829488,Clinical Cancer Research,Article,Scopus
"Hamamura K., Zhang P., Yokota H.",IGF2-driven PI3 kinase and TGFβ signaling pathways in chondrogenesis,2008,Cell Biology International,32,10,,1238,1246,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-52949151942&partnerID=40&md5=da70798ad5a2bf16f8cb3e2ad92ef2bc,,10656995,,CBIIE,10.1016/j.cellbi.2008.07.007,18675921,Cell Biology International,Article,Scopus
"Zhang J., Burridge K.A., Friedman M.H.",In vivo differences between endothelial transcriptional profiles of coronary and iliac arteries revealed by microarray analysis,2008,American Journal of Physiology - Heart and Circulatory Physiology,295,4,,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-57049103013&partnerID=40&md5=1e4ef6abd6992f2eaee1b8c2d252c10a,,3636135,,AJPPD,10.1152/ajpheart.00540.2008,18689496,American Journal of Physiology - Heart and Circulatory Physiology,Article,Scopus
"Hyun J.K., Young H.K., Dong S.L., Chung J.-K., Kim S.",In vivo imaging of functional targeting of miR-221 in papillary thyroid carcinoma,2008,Journal of Nuclear Medicine,49,10,,1686,1693,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-53749108117&partnerID=40&md5=5f0bc81ac4d423a2915eba53fa9f06de,,1615505,,JNMEA,10.2967/jnumed.108.052894,18794255,Journal of Nuclear Medicine,Article,Scopus
"Zeng Y., Yang Z., Long X.-D., You C.",Inhibition of all-trans retinoic acid on MDM2 gene expression in astrocytoma cell line SHG-44,2008,Neuroscience Bulletin,24,5,,297,304,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-53949110517&partnerID=40&md5=3710c6332d66c1ec5e5f369d5445218b,,16737067,,,10.1007/s12264-008-0716-z,18839023,Neuroscience Bulletin,Article,Scopus
