Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Ojima N., Yamashita M., Watabe S.",Comparative expression analysis of two paralogous Hsp70s in rainbow trout cells exposed to heat stress,2005,Biochimica et Biophysica Acta - Gene Structure and Expression,1681,3-Feb,,99,106,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-13844251194&partnerID=40&md5=c971bc75291ea2ef28ad5e0b70b63b93,,1674781,,BBGSD,10.1016/j.bbaexp.2004.10.006,15627501,Biochimica et Biophysica Acta - Gene Structure and Expression,Article,Scopus
"Cai Q., Dmitrieva N.I., Ferraris J.D., Brooks H.L., Van Balkom B.W.M., Burg M.","Pax2 expression occurs in renal medullary epithelial cells in vivo and in cell culture, is osmoregulated, and promotes osmotic tolerance",2005,Proceedings of the National Academy of Sciences of the United States of America,102,2,,503,508,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-12244273963&partnerID=40&md5=b4e96d2c5d79c1ee5260f43cd0926f0e,,278424,,PNASA,10.1073/pnas.0408840102,15623552,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Zaim J., Speina E., Kierzek A.M.","Identification of new genes regulated by the Crt1 transcription factor, an effector of the DNA damage checkpoint pathway in Saccharomyces cerevisiae",2005,Journal of Biological Chemistry,280,1,,28,37,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-12844268576&partnerID=40&md5=0086737b353aa0935c2919cf8ee6147b,,219258,,JBCHA,10.1074/jbc.M404669200,15494396,Journal of Biological Chemistry,Article,Scopus
"Chang S., Pikaard C.S.",Transcript profiling in Arabidopsis reveals complex responses to global inhibition of DNA methylation and histone deacetylation,2005,Journal of Biological Chemistry,280,1,,796,804,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-12844280515&partnerID=40&md5=e07349bc47446e28e18eae7730264fcd,,219258,,JBCHA,10.1074/jbc.M409053200,15516340,Journal of Biological Chemistry,Article,Scopus
"Prasad R.C., Herzog B., Boone B., Sims L., Waltner-Law M.",An extract of Syzygium aromaticum represses genes encoding hepatic gluconeogenic enzymes,2005,Journal of Ethnopharmacology,96,2-Jan,,295,301,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-9644268101&partnerID=40&md5=01b459b26338c192a7cad8619bc84ff6,,3788741,,JOETD,10.1016/j.jep.2004.09.024,15588682,Journal of Ethnopharmacology,Article,Scopus
"Jamshidi-Parsian A., Dong Y., Zheng X., Zhou H.S., Zacharias W., McMasters K.M.",Gene expression profiling of E2F-1-induced apoptosis,2005,Gene,344,,,67,77,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-12344329558&partnerID=40&md5=03fa76762ad8f94f0cfa310c7a9ef52a,,3781119,,GENED,10.1016/j.gene.2004.09.030,15656974,Gene,Article,Scopus
"Einav Y., Agami R., Canaani D.",shRNA-mediated RNA interference as a tool for genetic synthetic lethality screening in mouse embryo fibroblasts,2005,FEBS Letters,579,1,,199,202,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144284196&partnerID=40&md5=628cab2258e0fee31e9dfd70067cdb85,,145793,,FEBLA,10.1016/j.febslet.2004.11.075,15620713,FEBS Letters,Article,Scopus
"Ostermeier G.C., Goodrich R.J., Moldenhauer J.S., Diamond M.P., Krawetz S.A.",A suite of novel human spermatozoal RNAs,2005,Journal of Andrology,26,1,,70,74,,43,http://www.scopus.com/inward/record.url?eid=2-s2.0-10844236571&partnerID=40&md5=a60248eceebc9ab17982dab7040ba17e,,1963635,,JOAND,,15611569,Journal of Andrology,Article,Scopus
"Korcheva V., Wong J., Corless C., Iordanov M., Magun B.","Administration of ricin induces a severe inflammatory response via nonredundant stimulation of ERK, JNK, and p38 MAPK and provides a mouse model of hemolytic uremic syndrome",2005,American Journal of Pathology,166,1,,323,339,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144247941&partnerID=40&md5=e8c54db2272e4660e8baaf9e56e7a224,,29440,,AJPAA,,15632024,American Journal of Pathology,Article,Scopus
"Kezele P.R., Ague J.M., Nilsson E., Skinner M.K.",Alterations in the ovarian transcriptome during primordial follicle assembly and development,2005,Biology of Reproduction,72,1,,241,255,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-10944239677&partnerID=40&md5=fe4c5542befb3507b7c87e7135b3def6,,63363,,BIREB,10.1095/biolreprod.104.032060,15371273,Biology of Reproduction,Article,Scopus
"Furumoto H., Ying H., Chandramouli G.V.R., Zhao L., Walker R.L., Meltzer P.S., Willingham M.C., Cheng S.-Y.",An unliganded thyroid hormone β receptor activates the cyclin D1/cyclin-dependent kinase/retinoblastoma/E2F pathway and induces pituitary tumorigenesis,2005,Molecular and Cellular Biology,25,1,,124,135,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144349646&partnerID=40&md5=f9ed896e9e038c8ffa6ad4fd32b00b9c,,2707306,,MCEBD,10.1128/MCB.25.1.124-135.2005,15601836,Molecular and Cellular Biology,Article,Scopus
"Romero D.G., Plonczynski M., Vergara G.R., Gomez-Sanchez E.P., Gomez-Sanchez C.E.",Angiotensin II early regulated genes in H295R human adrenocortical cells,2005,Physiological Genomics,19,,,106,116,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144291052&partnerID=40&md5=b2dd2dde1cd8a9f9be38e6f38b60d2e8,,15312267,,PHGEF,10.1152/physiolgenomics.00097.2004,15375197,Physiological Genomics,Article,Scopus
"Seltmann M., Horsch M., Drobyshev A., Chen Y., De Angelis M.H., Beckers J.",Assessment of a systematic expression profiling approach in ENU-induced mouse mutant lines,2005,Mammalian Genome,16,1,,1,10,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-13244249688&partnerID=40&md5=c14e204c9eff4d993a05fe77579db43d,,9388990,,MAMGE,10.1007/s00335-004-3012-x,15674728,Mammalian Genome,Article,Scopus
"Kashchak N., Tsaryk R., Stoika R.",Bystander effect of normal fibroblasts for macrophages co-cultured with susceptible transformed target cells,2005,Cell Biology International,29,1,,41,50,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-14844355275&partnerID=40&md5=2c63d8ea610382ef692fb1c413ebd783,,10656995,,CBIIE,10.1016/j.cellbi.2004.11.009,15763498,Cell Biology International,Article,Scopus
"Westendorf A.M., Templin M., Geffers R., Deppenmeier S., Gruber A.D., Probst-Kepper M., Hansen W., Liblau R.S., Gunzer F., Bruder D., Buer J.",CD4<sup>+</sup> T cell mediated intestinal immunity: Chronic inflammation versus immune regulation,2005,Gut,54,1,,60,69,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944416542&partnerID=40&md5=73fa1a2033792e179f4be7d5e7adee76,,175749,,GUTTA,10.1136/gut.2003.037663,15591505,Gut,Article,Scopus
"Abe K.-I., Ikeda M., Dansako H., Naka K., Shimotohno K., Kato N.",cDNA microarray analysis to compare HCV subgenomic replicon cells with their cured cells,2005,Virus Research,107,1,,73,81,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-9644272542&partnerID=40&md5=5334c710aca52b3bb76b3cb2849765b1,,1681702,,VIRED,10.1016/j.virusres.2004.06.013,15567036,Virus Research,Article,Scopus
"Huddleston H.G., Wong K.-K., Welch W.R., Berkowitz R.S., Mok S.C.",Clinical applications of microarray technology: Creatine kinase B is an up-regulated gene in epithelial ovarian cancer and shows promise as a serum marker,2005,Gynecologic Oncology,96,1,,77,83,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-10044231671&partnerID=40&md5=6885c18387e356c0e588d4577e234632,,908258,,GYNOA,10.1016/j.ygyno.2004.08.047,15589584,Gynecologic Oncology,Article,Scopus
"Novikova S.I., He F., Bai J., Badan I., Lidow I.A., Lidow M.S.",Cocaine-induced changes in the expression of apoptosis-related genes in the fetal mouse cerebral wall,2005,Neurotoxicology and Teratology,27,1,,3,14,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-12844264734&partnerID=40&md5=cdeaa7e83ad3c2133407240e3a99801b,,8920362,,NETEE,10.1016/j.ntt.2004.08.004,15681117,Neurotoxicology and Teratology,Article,Scopus
"Weinberg M.V., Schut G.J., Brehm S., Datta S., Adams M.W.W.",Cold shock of a hyperthermophilic archaeon: Pyrococcus furiosus exhibits multiple responses to a suboptimal growth temperature with a key role for membrane-bound glycoproteins,2005,Journal of Bacteriology,187,1,,336,348,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144251737&partnerID=40&md5=866f53dbd5a73bf4d84304aa3cc2382d,,219193,,JOBAA,10.1128/JB.187.1.336-348.2005,15601718,Journal of Bacteriology,Article,Scopus
"Seifarth W., Frank O., Zeilfelder U., Spiess B., Greenwood A.D., Hehlmann R., Leib-Mosch C.",Comprehensive analysis of human endogenous retrovirus transcriptional activity in human tissues with a retrovirus-specific microarray,2005,Journal of Virology,79,1,,341,352,,54,http://www.scopus.com/inward/record.url?eid=2-s2.0-10644240714&partnerID=40&md5=f1de59ef77f84309b75858943f726053,,0022538X,,JOVIA,10.1128/JVI.79.1.341-352.2005,15596828,Journal of Virology,Article,Scopus
"Roh C., Tao Q., Lyle S.",Dermal papilla-induced hair differentiation of adult epithelial stem cells from human skin,2005,Physiological Genomics,19,,,207,217,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144334681&partnerID=40&md5=8deb8def13aae59fe71c3bd23f132bc3,,15312267,,PHGEF,10.1152/physiolgenomics.00134.2004,15292489,Physiological Genomics,Article,Scopus
"Tae M.K., Ha J.J., Min Y.S., Sang C.K., Cho G., Chan H.P., Tae S.K., Kyu H.P., Hyun C.C., Sun Y.R.",Determination of genes related to gastrointestinal tract origin cancer cells using a cDNA microarray,2005,Clinical Cancer Research,11,1,,79,86,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944427622&partnerID=40&md5=93fa9650ab691ac05e06687897a2ab31,,10780432,,CCREF,,15671531,Clinical Cancer Research,Article,Scopus
"van der Meer-van Kraaij C., Kramer E., Jonker-Termont D., Katan M.B., van der Meer R., Keijer J.",Differential gene expression in rat colon by dietary heme and calcium,2005,Carcinogenesis,26,1,,73,79,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-13444254415&partnerID=40&md5=11812f3482f19f76e7cc8625a70f353d,,1433334,,CRNGD,10.1093/carcin/bgh288,15539406,Carcinogenesis,Article,Scopus
"Fan W., Bubman D., Chadburn A., Harrington Jr. W.J., Cesarman E., Knowles D.M.",Distinct subsets of primary effusion lymphoma can be identified based on their cellular gene expression profile and viral association,2005,Journal of Virology,79,2,,1244,1251,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144228387&partnerID=40&md5=487c7b766d1fa6bb6c03c98f8904207a,,0022538X,,JOVIA,10.1128/JVI.79.2.1244-1251.2005,15613351,Journal of Virology,Article,Scopus
"Dos Santos C.C., Han B., Andrade C.F., Bai X., Uhlig S., Hubmayr R., Tsang M., Lodyga M., Keshavjee S., Slutsky A.S., Liu M.","DNA microarray analysis of gene expression in alveolar epithelial cells in response to TNFα, LPS, and cyclic stretch",2005,Physiological Genomics,19,,,331,342,,53,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944416523&partnerID=40&md5=e784a564d5de6268ed0bd164f929ccf3,,15312267,,PHGEF,10.1152/physiolgenomics.00153.2004,15454581,Physiological Genomics,Article,Scopus
"Taniuchi K., Nakagawa H., Nakamura T., Eguchi H., Ohigashi H., Ishikawa O., Katagiri T., Nakamura Y.","Down-regulation of RAB6KIFL/KIF20A, a kinesin involved with membrane trafficking of discs large homologue 5, can attenuate growth of pancreatic cancer cell",2005,Cancer Research,65,1,,105,112,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-11244284210&partnerID=40&md5=929e8dc6c6ff258efa1a38be591d0f37,,85472,,CNREA,,15665285,Cancer Research,Article,Scopus
"Zhang W.V., Jullig M., Connolly A.R., Stott N.S.",Early gene response in lithium chloride induced apoptosis,2005,Apoptosis,10,1,,75,90,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-17644421371&partnerID=40&md5=c1d5822dd69137fde14c4ce53796a5f7,,13608185,,APOPF,10.1007/s10495-005-6063-x,15711924,Apoptosis,Article,Scopus
"Zou C., Ramakumar S., Qian L., Zou C., Zang R., Wang J., Grossman H.B., Lotan R., Liebert M.",Effect of retinoic acid and interferon α-2a on transitional cell carcinoma of bladder,2005,Journal of Urology,173,1,,247,251,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-10344223528&partnerID=40&md5=c1b60fc9dee570b1d308c2406f5b1194,,225347,,JOURA,10.1097/01.ju.0000141584.50650.26,15592090,Journal of Urology,Article,Scopus
"Addya S., Keller M.A., Delgrosso K., Ponte C.M., Vadigepalli R., Gonye G.E., Surrey S.",Erythroid-induced commitment of K562 cells results in clusters of differentially expressed genes enriched for specific transcription regulatory elements,2005,Physiological Genomics,19,,,117,130,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144330111&partnerID=40&md5=c7f5db33811ee39751986b2720a9aa5f,,15312267,,PHGEF,10.1152/physiolgenomics.00028.2004,15252187,Physiological Genomics,Article,Scopus
"Wong K.-K., Chang Y.-M., Tsang Y.T.M., Perlaky L., Su J., Adesina A., Armstrong D.L., Bhattacharjee M., Dauser R., Blaney S.M., Chintagumpala M., Lau C.C.",Expression analysis of juvenile pilocytic astrocytomas by oligonucleotide microarray reveals two potential subgroups,2005,Cancer Research,65,1,,76,84,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944428525&partnerID=40&md5=0676240d8cde6d2138fd60559d8fd8bf,,85472,,CNREA,,15665281,Cancer Research,Article,Scopus
"Gerhardinger C., Costa M.B., Coulombe M.C., Toth I., Hoehn T., Grosu P.",Expression of acute-phase response proteins in retinal Müller cells in diabetes,2005,Investigative Ophthalmology and Visual Science,46,1,,349,357,,58,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144285028&partnerID=40&md5=2df7024aab8e84f66a8c094e5d2f0749,,1460404,,IOVSD,10.1167/iovs.04-0860,15623795,Investigative Ophthalmology and Visual Science,Article,Scopus
"Vu Manh T.P., Mokrane M., Georgenthum E., Flavigny J., Carrier L., Semeriva M., Piovant M., Roder L.",Expression of cardiac myosin-binding protein-C (cMyBP-C) in Drosophila as a model for the study of human cardiomyopathies,2005,Human Molecular Genetics,14,1,,7,17,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-12344280976&partnerID=40&md5=c6a25d44dc0b92568f47a7c4c9c1137a,,9646906,,HMGEE,10.1093/hmg/ddi002,15525659,Human Molecular Genetics,Article,Scopus
"Gonzalez R., Yang Y.H., Griffin C., Allen L., Tigue Z., Dobbs L.","Freshly isolated rat alveolar type I cells, type II cells, and cultured type II cells have distinct molecular phenotypes",2005,American Journal of Physiology - Lung Cellular and Molecular Physiology,288,1 32-1,,,,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144342766&partnerID=40&md5=099a18777c7db9393f534d0d84363a92,,10400605,,APLPE,10.1152/ajplung.00272.2004,15447939,American Journal of Physiology - Lung Cellular and Molecular Physiology,Article,Scopus
"Hard M.L., Abdolell M., Robinson B.H., Koren G.",Gene-expression analysis after alcohol exposure in the developing mouse,2005,Journal of Laboratory and Clinical Medicine,145,1,,47,54,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-12344325750&partnerID=40&md5=213540c87e729b4a7b9220f102b97044,,222143,,JLCMA,10.1016/j.lab.2004.11.011,15668661,Journal of Laboratory and Clinical Medicine,Article,Scopus
"Rosen M.B., Wilson V.S., Schmid J.E., Gray L.E.",Gene expression analysis in the ventral prostate of rats exposed to vinclozolin or procymidone,2005,Reproductive Toxicology,19,3 SPEC. ISS.,,367,379,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-15944428546&partnerID=40&md5=c450498770d2652d2dbeece9b7befb79,,8906238,,REPTE,10.1016/j.reprotox.2004.10.005,15686871,Reproductive Toxicology,Article,Scopus
"Port M., Schmelz H.U., Stockinger M., Sparwasser C., Albers P., Pottek T., Abend M.",Gene expression profiling in seminoma and nonseminoma,2005,Journal of Clinical Oncology,23,1,,58,69,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-16644384406&partnerID=40&md5=912959e340b59ce64883b3c98695d890,,0732183X,,JCOND,10.1200/JCO.2005.11.076,15625360,Journal of Clinical Oncology,Article,Scopus
"Byrne K.A., Wang Y.H., Lehnert S.A., Harper G.S., McWilliam S.M., Bruce H.L., Reverter A.",Gene expression profiling of muscle tissue in Brahman steers during nutritional restriction,2005,Journal of Animal Science,83,1,,1,12,,37,http://www.scopus.com/inward/record.url?eid=2-s2.0-12244253042&partnerID=40&md5=930a097f55e7dc144d902670135e8da9,,218812,,,,15583036,Journal of Animal Science,Article,Scopus
"Yao J., Ren X., Ireland J.J., Coussens P.M., Smith T.P.L., Smith G.W.",Generation of a bovine oocyte cDNA library and microarray: Resources for identification of genes important for follicular development and early embryogenesis,2005,Physiological Genomics,19,,,84,92,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-11044232520&partnerID=40&md5=c09259a680e49048210acf42864f6b8a,,15312267,,PHGEF,10.1152/physiolgenomics.00123.2004,15375196,Physiological Genomics,Article,Scopus
"Kim S., Sohn I., Lee Y.S., Lee Y.S.",Hepatic gene expression profiles are altered by genistein supplementation in mice with diet-induced obesity,2005,Journal of Nutrition,135,1,,33,41,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-11844264895&partnerID=40&md5=314ae31982443e12990314d13a7bac57,,223166,,JONUA,,15623829,Journal of Nutrition,Article,Scopus
"Holmen C., Stjarne P., Sumitran-Holgersson S.",Heterogeneity of human nasal vascular and sinusoidal endothelial cells from the inferior turbinate,2005,American Journal of Respiratory Cell and Molecular Biology,32,1,,18,27,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144237922&partnerID=40&md5=84e94dc61f93a814b686c50ae4193bc1,,10441549,,AJRBE,10.1165/rcmb.2004-0253OC,15498963,American Journal of Respiratory Cell and Molecular Biology,Article,Scopus
"Xu L., Hui A.Y., Albanis E., Arthur M.J., O'Byrne S.M., Blaner W.S., Mukherjee P., Friedman S.L., Eng F.J.","Human hepatic stellate cell lines, LX-1 and LX-2: New tools for analysis of hepatic fibrosis",2005,Gut,54,1,,142,151,,96,http://www.scopus.com/inward/record.url?eid=2-s2.0-10844242987&partnerID=40&md5=24c430f64f02439282a43a67ef149b04,,175749,,GUTTA,10.1136/gut.2004.042127,15591520,Gut,Article,Scopus
"Gong S.-G., Gong T.-W., Shum L.",Identification of markers of the midface,2005,Journal of Dental Research,84,1,,69,72,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-16644362869&partnerID=40&md5=231220174f7fb1ee130e6fa06756519c,,220345,,JDREA,10.1177/154405910508400112,15615879,Journal of Dental Research,Article,Scopus
"Trojan L., Schaaf A., Steidler A., Haak M., Thalmann G., Knoll T., Gretz N., Alken P., Michel M.S.",Identification of metastasis-associated genes in prostate cancer by genetic profiling of human prostate cancer cell lines,2005,Anticancer Research,25,1:00 AM,,183,191,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-16344386396&partnerID=40&md5=95a46d1630d60c51cf63ed24c90083df,,2507005,,ANTRD,,15816537,Anticancer Research,Article,Scopus
"Busch W., Wunderlich M., Schoffl F.",Identification of novel heat shock factor-dependent genes and biochemical pathways in Arabidopsis thaliana,2005,Plant Journal,41,1,,1,14,,65,http://www.scopus.com/inward/record.url?eid=2-s2.0-12744274644&partnerID=40&md5=9eedb7f2a001a976d1c0438584fa1315,,9607412,,PLJUE,10.1111/j.1365-313X.2004.02272.x,15610345,Plant Journal,Article,Scopus
"Taylor P.D., McConnell J., Khan I.Y., Holemans K., Lawrence K.M., Asare-Anane H., Persaud S.J., Jones P.M., Petrie L., Hanson M.A., Poston L.",Impaired glucose homeostasis and mitochondrial abnormalities in offspring of rats fed a fat-rich diet in pregnancy,2005,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,288,1 57-1,,,,,73,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944423057&partnerID=40&md5=3a54b14e070b91b1f99fa0540f07cc48,,3636119,,AJPRD,10.1152/ajpregu.00355.2004,15388492,American Journal of Physiology - Regulatory Integrative and Comparative Physiology,Article,Scopus
"Christine R., Sylvie R., Erik B., Genevieve P., Amelie R., Gerard R., Marc B., Christian G., Samir A.",Implication of STAT3 signaling in human colonic cancer cells during intestinal trefoil factor 3 (TFF3) - and vascular endothelial growth factor-mediated cellular invasion and tumor growth,2005,Cancer Research,65,1,,195,202,,29,http://www.scopus.com/inward/record.url?eid=2-s2.0-11244255857&partnerID=40&md5=27854ec76d858217c0cf12cfd153adab,,85472,,CNREA,,15665295,Cancer Research,Article,Scopus
"Gunther R., Morawietz L., Gehrke T., Frommelt L., Kaps C., Krenn V.","Inflammatory reactions in the wear particle induced and infectious periprosthetic membrane of loosened hip- and knee endoprostheses: Pathogenetic relevance of differentially expressed genes cd9, cd11b, cd18, cd52 and pdgfrβ [Inflammatorische reaktion bei abriebinduzierter und infektiöser lockerung von hüft- und knieendoprothesen]",2005,Orthopade,34,1,,55,64,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-13644249921&partnerID=40&md5=720e6e423de20301677f4398929491ab,,854530,,ORHPB,10.1007/s00132-004-0709-1,15517158,Orthopade,Article,Scopus
"Kim S.-H., Han S.-Y., Azam T., Yoon D.-Y., Dinarello C.A.",Interleukin-32: A cytokine and inducer of TNFα,2005,Immunity,22,1,,131,142,,81,http://www.scopus.com/inward/record.url?eid=2-s2.0-12444304581&partnerID=40&md5=d083e951fd6e23c337de9fb11a65989e,,10747613,,IUNIE,10.1016/j.immuni.2004.12.003,15664165,Immunity,Article,Scopus
"Dreuw A., Hermanns H.M., Heise R., Joussen S., Rodriguez F., Marquardt Y., Jugert F., Merk H.F., Heinrich P.C., Baron J.M.",Interleukin-6-type cytokines upregulate expression of multidrug resistance-associated proteins in NHEK and dermal fibroblasts,2005,Journal of Investigative Dermatology,124,1,,28,37,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944426746&partnerID=40&md5=3d0563a5c8d84215263673fde8d7ddba,,0022202X,,JIDEA,10.1111/j.0022-202X.2004.23499.x,15654950,Journal of Investigative Dermatology,Article,Scopus
"Medina-Gundrum L., Cerna C., Gomez L., Izbicka E.",Investigation of HMN-176 anticancer activity in human tumor specimens in vitro and the effects of HMN-176 on differential gene expression,2005,Investigational New Drugs,23,1,,3,9,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-8644285456&partnerID=40&md5=e6b6e6835b9c2630775d16ab4bc6819b,,1676997,,INNDD,10.1023/B:DRUG.0000047100.64540.f6,15528975,Investigational New Drugs,Article,Scopus
"Williams S.S., Mear J.P., Liang H.-C., Potter S.S., Aronow B.J., Colbert M.C.",Large-scale reprogramming of cranial neural crest gene expression by retinoic acid exposure,2005,Physiological Genomics,19,,,184,197,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144286474&partnerID=40&md5=4caab83aabf6cde1429903e65a36a8a9,,15312267,,PHGEF,10.1152/physiolgenomics.00136.2004,15466718,Physiological Genomics,Article,Scopus
"Ducreux L.J.M., Morris W.L., Hedley P.E., Shepherd T., Davies H.V., Millam S., Taylor M.A.",Metabolic engineering of high carotenoid potato tubers containing enhanced levels of β-carotene and lutein,2005,Journal of Experimental Botany,56,409,,81,89,,61,http://www.scopus.com/inward/record.url?eid=2-s2.0-11444264904&partnerID=40&md5=68ed4b0594cc122ac04021e67ba84bf5,,220957,,JEBOA,10.1093/jxb/eri016,15533882,Journal of Experimental Botany,Article,Scopus
"Zhao M., Chow A., Powers J., Fajardo G., Bernstein D.",Microarray analysis of gene expression after transverse aortic constriction in mice,2005,Physiological Genomics,19,,,93,105,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144320715&partnerID=40&md5=1f09f1ba224fd3eb894961a05c81fc4e,,15312267,,PHGEF,10.1152/physiolgenomics.00040.2004,15292486,Physiological Genomics,Article,Scopus
"Yin C.S., Lee H.J., Hong S.-J., Chung J.-H., Koh H.-G.",Microarray analysis of gene expression in chondrosarcoma cells treated with bee venom,2005,Toxicon,45,1,,81,91,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-9744246050&partnerID=40&md5=24f37fadbdd1c934b5b77572ee0910d6,,410101,,TOXIA,10.1016/j.toxicon.2004.09.017,15581686,Toxicon,Article,Scopus
"Bittel D.C., Kibiryeva N., Talebizadeh Z., Driscoll D.J., Butler M.G.",Microarray analysis of gene/transcript expression in Angelman syndrome: Deletion versus UPD,2005,Genomics,85,1,,85,91,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-10644257888&partnerID=40&md5=df8ff25119cf4d0aa25f0b276eac8777,,8887543,,GNMCE,10.1016/j.ygeno.2004.10.010,15607424,Genomics,Article,Scopus
"Hendrickx J., Doggen K., Weinberg E.O., Van Tongelen P., Fransen P., De Keulenaer G.W.",Molecular diversity of cardiac endothelial cells in vitro and in vivo,2005,Physiological Genomics,19,,,198,206,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-11144311146&partnerID=40&md5=9f087394720ab2969f4ffed0c4484e4e,,15312267,,PHGEF,10.1152/physiolgenomics.00143.2004,15304623,Physiological Genomics,Article,Scopus
"Belbin T.J., Singh B., Smith R.V., Socci N.D., Wreesmann V.B., Sanchez-Carbayo M., Masterson J., Patel S., Cordon-Cardo C., Prystowsky M.B., Childs G.",Molecular profiling of tumor progression in head and neck cancer,2005,Archives of Otolaryngology - Head and Neck Surgery,131,1,,10,18,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944428798&partnerID=40&md5=3cfda75633f9756b63f8737d0b71d8df,,8864470,,AONSE,10.1001/archotol.131.1.10,15655179,Archives of Otolaryngology - Head and Neck Surgery,Article,Scopus
"Oleksiak M.F., Roach J.L., Crawford D.L.",Natural variation in cardiac metabolism and gene expression in Fundulus heteroclitus,2005,Nature Genetics,37,1,,67,72,,67,http://www.scopus.com/inward/record.url?eid=2-s2.0-11244260808&partnerID=40&md5=063ccf5cdc69a4a138bbed590642e69c,,10614036,,NGENE,10.1038/ng1483,15568023,Nature Genetics,Article,Scopus
"Taberner M., Scott K.F., Weininger L., Mackay C.R., Rolph M.S.",Overlapping gene expression profiles in rheumatoid fibroblast-like synoviocytes induced by the proinflammatory cytokines interleukin-1β and tumor necrosis factor,2005,Inflammation Research,54,1,,10,16,,15,http://www.scopus.com/inward/record.url?eid=2-s2.0-15244352974&partnerID=40&md5=bea0553517631aedb8ee08b0bf80ecc7,,10233830,,INREF,10.1007/s00011-004-1315-8,15723199,Inflammation Research,Article,Scopus
"Untergasser G., Gander R., Lilg C., Lepperdinger G., Plas E., Berger P.",Profiling molecular targets of TGF-β1 in prostate fibroblast-to- myofibroblast transdifferentiation,2005,Mechanisms of Ageing and Development,126,1,,59,69,,45,http://www.scopus.com/inward/record.url?eid=2-s2.0-10944232632&partnerID=40&md5=887035c571c9a31e23fcd7fa6b499707,,476374,,MAGDA,10.1016/j.mad.2004.09.023,15610763,Mechanisms of Ageing and Development,Conference Paper,Scopus
"Tully D.B., Luft J.C., Rockett J.C., Ren H., Schmid J.E., Wood C.R., Dix D.J.",Reproductive and genomic effects in testes from mice exposed to the water disinfectant byproduct bromochloroacetic acid,2005,Reproductive Toxicology,19,3 SPEC. ISS.,,353,366,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-15944378524&partnerID=40&md5=aa45bf7fb74915a2aa41a8bed92cbfe3,,8906238,,REPTE,10.1016/j.reprotox.2004.06.009,15686870,Reproductive Toxicology,Article,Scopus
