Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Zhou Y., Cras-Meneur C., Ohsugi M., Stormo G.D., Permutt M.A.",A global approach to identify differentially expressed genes in cDNA (two-color) microarray experiments,2007,Bioinformatics,23,16,,2073,2079,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548570211&partnerID=40&md5=f792efeb038d36afd66b8fe7800858a5,,13674803,,BOINF,10.1093/bioinformatics/btm292,17550914,Bioinformatics,Article,Scopus
"Le Beyec J., Xu R., Lee S.-Y., Nelson C.M., Rizki A., Alcaraz J., Bissell M.J.",Cell shape regulates global histone acetylation in human mammary epithelial cells,2007,Experimental Cell Research,313,14,,3066,3075,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547214508&partnerID=40&md5=d2d525a4fc9d14a52b9c9e0d5f3d77e4,,144827,,ECREA,10.1016/j.yexcr.2007.04.022,17524393,Experimental Cell Research,Article,Scopus
"Wang Y., Miao Z.-H., Pommier Y., Kawasaki E.S., Player A.",Characterization of mismatch and high-signal intensity probes associated with Affymetrix genechips,2007,Bioinformatics,23,16,,2088,2095,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548546707&partnerID=40&md5=f09615e781aba01da83144ed5acb7f3c,,13674803,,BOINF,10.1093/bioinformatics/btm306,17553856,Bioinformatics,Article,Scopus
"Bjornsson H.T., Brown L.J., Fallin M.D., Rongione M.A., Bibikova M., Wickham E., Fan J.-B., Feinberg A.P.",Epigenetic specificity of loss of imprinting of the IGF2 gene in wilms tumors,2007,Journal of the National Cancer Institute,99,16,,1270,1273,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548131197&partnerID=40&md5=ff7b13f30f0229bb601308702b68fbff,,278874,,JNCIA,10.1093/jnci/djm069,17686827,Journal of the National Cancer Institute,Article,Scopus
"Chen Z., Chintagari N.R., Guo Y., Bhaskaran M., Chen J., Gao L., Jin N., Weng T., Liu L.",Gene expression of rat alveolar type II cells during hyperoxia exposure and early recovery,2007,Free Radical Biology and Medicine,43,4,,628,642,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447328713&partnerID=40&md5=3b3cc01d49abdda195843256a33b15b2,,8915849,,FRBME,10.1016/j.freeradbiomed.2007.05.024,17640573,Free Radical Biology and Medicine,Article,Scopus
"Rong J., Tilton R., Shen J., Ng K.-M., Liu C., Tam P.K.-H., Lau A.S.-Y., Cheng Y.-C.",Genome-wide biological response fingerprinting (BioReF) of the Chinese botanical formulation ISF-1 enables the selection of multiple marker genes as a potential metric for quality control,2007,Journal of Ethnopharmacology,113,1,,35,44,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447542716&partnerID=40&md5=318ee5aeaabb68aa212ec4b669017cf6,,3788741,,JOETD,10.1016/j.jep.2007.01.021,17307317,Journal of Ethnopharmacology,Article,Scopus
"Knoops L., Haas R., De Kemp S., Majoor D., Broeks A., Eldering E., De Boer J.P., Verheij M., Van Ostrom C., De Vries A., Van't Veer L., De Jong D.",In vivo p53 response and immune reaction underlie highly effective low-dose radiotherapy in follicular lymphoma,2007,Blood,110,4,,1116,1122,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548040158&partnerID=40&md5=8dde088c3001f65d64b809d7e529bf87,,64971,,BLOOA,10.1182/blood-2007-01-067579,17483295,Blood,Article,Scopus
"Morozov A., Seung J.L., Zhang Z.-K., Cimica V., Zagzag D., Kalpana G.V.",INI1 induces interferon signaling and spindle checkpoint in rhabdoid tumors,2007,Clinical Cancer Research,13,16,,4721,4730,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548090996&partnerID=40&md5=644d39bdcbbae3fec93231c67d7e2f06,,10780432,,CCREF,10.1158/1078-0432.CCR-07-0054,17699849,Clinical Cancer Research,Article,Scopus
"Yamagishi J., Burnett E.D., Harwood S.H., Blissard G.W.",The AcMNPV pp31 gene is not essential for productive AcMNPV replication or late gene transcription but appears to increase levels of most viral transcripts,2007,Virology,365,1,,34,47,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250205973&partnerID=40&md5=2cc09c63d4d1f432d9f14356df72c460,,426822,,VIRLA,10.1016/j.virol.2007.02.034,17467768,Virology,Article,Scopus
"Seike M., Yanaihara N., Bowman E.D., Zanetti K.A., Budhu A., Kumamoto K., Mechanic L.E., Matsumoto S., Yokota J., Shibata T., Sugimura H., Gemma A., Kudoh S., Wang X.W., Harris C.C.",Use of a cytokine gene expression signature in lung adenocarcinoma and the surrounding tissue as a prognostic classifier,2007,Journal of the National Cancer Institute,99,16,,1257,1269,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548118760&partnerID=40&md5=2f1b14cc775c4e98a8d26877a7cc8128,,278874,,JNCIA,10.1093/jnci/djm083,17686824,Journal of the National Cancer Institute,Article,Scopus
"Nakamura T., Kuwai T., Kitadai Y., Sasaki T., Fan D., Coombes K.R., Kim S.-J., Fidler I.J.",Zonal heterogeneity for gene expression in human pancreatic carcinoma,2007,Cancer Research,67,16,,7597,7604,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548019460&partnerID=40&md5=86854d0e2a99019701999c4210767c88,,85472,,CNREA,10.1158/0008-5472.CAN-07-0874,17699763,Cancer Research,Article,Scopus
"Good K.L., Tangye S.G.",Decreased expression of Krüppel-like factors in memory B cells induces the rapid response typical of secondary antibody responses,2007,Proceedings of the National Academy of Sciences of the United States of America,104,33,,13420,13425,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548061234&partnerID=40&md5=d258031177ed41bc63cb191f38eb28b0,,278424,,PNASA,10.1073/pnas.0703872104,17673551,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Cekaite L., Peng Q., Reiner A., Shahzidi S., Tveito S., Furre I.E., Hovig E.",Mapping of oxidative stress responses of human tumor cells following photodynamic therapy using hexaminolevulinate,2007,BMC Genomics,8,,273,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-35648981177&partnerID=40&md5=ecae7575fc92653b7e72cf5f6c369e7a,,14712164,,BGMEE,10.1186/1471-2164-8-273,17692132,BMC Genomics,Article,Scopus
"Sun X., Zhang W., Ramdas L., Stivers D.N., Jones D.M., Kantarjian H.M., Estey E.H., Vadhan-Raj S., Medeiros L.J., Bueso-Ramos C.E.","Comparative analysis of genes regulated in acute myelomonocytic leukemia with and without inv(16)(p13q22) using microarray techniques, real-time PCR, immunohistochemistry, and flow cytometry immunophenotyping",2007,Modern Pathology,20,8,,811,820,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447579042&partnerID=40&md5=8c02f898ebb2dba6dd947e4c5ad0ea90,,8933952,,MODPE,10.1038/modpathol.3800829,17571080,Modern Pathology,Article,Scopus
"Sudha R., Kawachi N., Du P., Nieves E., Belbin T.J., Negassa A., Angeletti R.H., Prystowsky M.B.",Global proteomic analysis distinguishes biologic differences in head and neck squamous carcinoma,2007,Laboratory Investigation,87,8,,755,766,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447578784&partnerID=40&md5=194cc1557526c9bc366ae913571ffd41,,236837,,LAINA,10.1038/labinvest.3700598,17558418,Laboratory Investigation,Article,Scopus
"De Gottardi A., Vinciguerra M., Sgroi A., Moukil M., Ravier-Dall'Antonia F., Pazienza V., Pugnale P., Foti M., Hadengue A.",Microarray analyses and molecular profiling of steatosis induction in immortalized human hepatocytes,2007,Laboratory Investigation,87,8,,792,806,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447555806&partnerID=40&md5=d254c065ef1a5faea9455fee35e2f1da,,236837,,LAINA,10.1038/labinvest.3700590,17558421,Laboratory Investigation,Article,Scopus
"Bush C.R., Havens J.M., Necela B.M., Su W., Chen L., Yanagisawa M., Anastasiadis P.Z., Guerra R., Luxon B.A., Thompson E.A.",Functional genomic analysis reveals cross-talk between peroxisome proliferator-activated receptor γ and calcium signaling in human colorectal cancer cells,2007,Journal of Biological Chemistry,282,32,,23387,23401,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548159455&partnerID=40&md5=3df5432ed1c546fd155efe3678dd7809,,219258,,JBCHA,10.1074/jbc.M702708200,17565986,Journal of Biological Chemistry,Article,Scopus
"Cohen S.E., Kokkotou E., Biddinger S.B., Kondo T., Gebhardt R., Kratzsch J., Mantzoros C.S., Kahn C.R.",High circulating leptin receptors with normal leptin sensitivity in liver-specific insulin receptor knock-out (LIRKO) mice,2007,Journal of Biological Chemistry,282,32,,23672,23678,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548175209&partnerID=40&md5=c64f235c3e3bdb32d5d2e6845d42a633,,219258,,JBCHA,10.1074/jbc.M704053200,17556363,Journal of Biological Chemistry,Article,Scopus
"Greenhall J.A., Zapala M.A., Caceres M., Libiger O., Barlow C., Schork N.J., Lockhart D.J.",Detecting genetic variation in microarray expression data,2007,Genome Research,17,8,,1228,1235,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447543724&partnerID=40&md5=dd1d7ea7608170c1664e3f25e359ecc8,,10889051,,GEREF,10.1101/gr.6307307,17609390,Genome Research,Article,Scopus
"Wang D., Sung H.-M., Wang T.-Y., Huang C.-J., Yang P., Chang T., Wang Y.-C., Tseng D.-L., Wu J.-P., Lee T.-C., Shih M.-C., Li W.-H.",Expression evolution in yeast genes of single-input modules is mainly due to changes in trans-acting factors,2007,Genome Research,17,8,,1161,1169,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547637236&partnerID=40&md5=5636ceaf79f593b45763dcf8e4bd7711,,10889051,,GEREF,10.1101/gr.6328907,17615293,Genome Research,Article,Scopus
"Kwan T., Benovoy D., Dias C., Gurd S., Serre D., Zuzan H., Clark T.A., Schweitzer A., Staples M.K., Wang H., Blume J.E., Hudson T.J., Sladek R., Majewski J.",Heritability of alternative splicing in the human genome,2007,Genome Research,17,8,,1210,1218,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547631469&partnerID=40&md5=6cbe97421f09c3e9d85923e950c90687,,10889051,,GEREF,10.1101/gr.6281007,17671095,Genome Research,Article,Scopus
"Griffin R.S., Costigan M., Brenner G.J., Ma C.H.E., Scholz J., Moss A., Allchorne A.J., Stahl G.L., Woolf C.J.",Complement induction in spinal cord microglia results in anaphylatoxin C5a-mediated pain hypersensitivity,2007,Journal of Neuroscience,27,32,,8699,8708,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547865012&partnerID=40&md5=2600a86b04ffb330228fb65acba38543,,2706474,,JNRSD,10.1523/JNEUROSCI.2018-07.2007,17687047,Journal of Neuroscience,Article,Scopus
"Gross J., Machulik A., Amarjargal N., Moller R., Ungethum U., Kuban R.-J., Fuchs F.-U., Andreeva N., Fuchs J., Henke W., Pohl E.E., Szczepek A.J., Haupt H., Mazurek B.","Expression of apoptosis-related genes in the organ of Corti, modiolus and stria vascularis of newborn rats",2007,Brain Research,1162,1,,56,68,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447649184&partnerID=40&md5=81738e2ea45db15f1b0fd2c1561b6107,,68993,,BRREA,10.1016/j.brainres.2007.05.061,17612509,Brain Research,Article,Scopus
"Sung F.L., Hui E.P., Tao Q., Li H., Tsui N.B.Y., Dennis Lo Y.M., Ma B.B.Y., To K.F., Harris A.L., Chan A.T.C.",Genome-wide expression analysis using microarray identified complex signaling pathways modulated by hypoxia in nasopharyngeal carcinoma,2007,Cancer Letters,253,1,,74,88,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250029178&partnerID=40&md5=c917e01dec297d93dad3a6adce12e243,,3043835,,CALED,10.1016/j.canlet.2007.01.012,17320280,Cancer Letters,Article,Scopus
"Lee J.K., Havaleshko D.M., Cho H., Weinstein J.N., Kaldjian E.P., Karpovich J., Grimshaw A., Theodorescu D.",A strategy for predicting the chemosensitivity of human cancers and its application to drug discovery,2007,Proceedings of the National Academy of Sciences of the United States of America,104,32,,13086,13091,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548799629&partnerID=40&md5=e79ac7ddd7df2d21d090b85cf4cda9a6,,278424,,PNASA,10.1073/pnas.0610292104,17666531,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Conti A., Fabbrini F., D'Agostino P., Negri R., Greco D., Genesio R., D'Armiento M., Olla C., Paladini D., Zannini M., Nitsch L.",Altered expression of mitochondrial and extracellular matrix genes in the heart of human fetuses with chromosome 21 trisomy,2007,BMC Genomics,8,,268,,,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548496286&partnerID=40&md5=dcc0915255f2951034f9589e614a9ab3,,14712164,,BGMEE,10.1186/1471-2164-8-268,17683628,BMC Genomics,Article,Scopus
"Schulz D.J., Goaillard J.-M., Marder E.E.",Quantitative expression profiling of identified neurons reveals cell-specific constraints on highly variable levels of gene expression,2007,Proceedings of the National Academy of Sciences of the United States of America,104,32,,13187,13191,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548760721&partnerID=40&md5=73fd7c8594d5c4b5ea72b9b3b08d06fc,,278424,,PNASA,10.1073/pnas.0705827104,17652510,Proceedings of the National Academy of Sciences of the United States of America,Article,Scopus
"Shock J.L., Fischer K.F., deRisi J.L.",Whole-genome analysis of mRNA decay in Plasmodium falciparum reveals a global lengthening of mRNA half-life during the intra-erythrocytic development cycle,2007,Genome Biology,8,7, R134,,,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-38349145774&partnerID=40&md5=2fddedc51d73bd4b0443bd0a0805a1c0,,14747596,,GNBLF,10.1186/gb-2007-8-7-r134,17612404,Genome Biology,Article,Scopus
"Tian F., Zhang H., Zhang X., Song C., Xia Y., Wu Y., Liu X.",miRAS: A data processing system for miRNA expression profiling study,2007,BMC Bioinformatics,8,,285,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548427024&partnerID=40&md5=4d6f6e74741ea7cb6a6eab0b33250ac4,,14712105,,BBMIC,10.1186/1471-2105-8-285,17683571,BMC Bioinformatics,Article,Scopus
"Wang Q., Li W., Liu X.S., Carroll J.S., Janne O.A., Keeton E.K., Chinnaiyan A.M., Pienta K.J., Brown M.",A Hierarchical Network of Transcription Factors Governs Androgen Receptor-Dependent Prostate Cancer Growth,2007,Molecular Cell,27,3,,380,392,,74,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547214787&partnerID=40&md5=e907d271aaab89fce60c94523bdd1996,,10972765,,MOCEF,10.1016/j.molcel.2007.05.041,17679089,Molecular Cell,Article,Scopus
"Ferrari F., Bortoluzzi S., Coppe A., Basso D., Bicciato S., Zini R., Gemelli C., Danieli G.A., Ferrari S.",Genomic expression during human myelopoiesis,2007,BMC Genomics,8,,264,,,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-35649004364&partnerID=40&md5=fe7e19c7a22ea17de7a67940510d87b3,,14712164,,BGMEE,10.1186/1471-2164-8-264,17683550,BMC Genomics,Article,Scopus
"Alferez F., Zhong G.Y., Burns J.K.",A citrus abscission agent induces anoxia- and senescence-related gene expression in Arabidopsis,2007,Journal of Experimental Botany,58,10,,2451,2462,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548386101&partnerID=40&md5=cabb8a6555d3123ff211e380dfda8f4a,,220957,,JEBOA,10.1093/jxb/erm111,17556766,Journal of Experimental Botany,Article,Scopus
"Schaffer R.J., Friel E.N., Souleyre E.J.F., Bolitho K., Thodey K., Ledger S., Bowen J.H., Ma J.-H., Nain B., Cohen D., Gleave A.P., Crowhurst R.N., Janssen B.J., Yao J.-L., Newcomb R.D.",A genomics approach reveals that aroma production in apple is controlled by ethylene predominantly at the final step in each biosynthetic pathway,2007,Plant Physiology,144,4,,1899,1912,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547890690&partnerID=40&md5=1baefa11d2c9ce3c50fe11b417af9e77,,320889,,PLPHA,10.1104/pp.106.093765,17556515,Plant Physiology,Article,Scopus
"Roback P., Beard J., Baumann D., Gille C., Henry K., Krohn S., Wiste H., Voskuil M.I., Rainville C., Rutherford R.",A predicted operon map for Mycobacterium tuberculosis,2007,Nucleic Acids Research,35,15,,5085,5095,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548574919&partnerID=40&md5=f77c9dfb3853c07edff66a48c69ae55a,,3051048,,NARHA,10.1093/nar/gkm518,17652327,Nucleic Acids Research,Article,Scopus
"Hsu E.L., Yoon D., Choi H.H., Wang F., Taylor R.T., Chen N., Zhang R., Hankinson O.",A proposed mechanism for the protective effect of dioxin against breast cancer,2007,Toxicological Sciences,98,2,,436,444,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547908173&partnerID=40&md5=094497dddf40b09b31f2a3e7745416d1,,10966080,,TOSCF,10.1093/toxsci/kfm125,17517823,Toxicological Sciences,Article,Scopus
"Kienhuis A.S., Wortelboer H.M., Maas W.J., van Herwijnen M., Kleinjans J.C.S., van Delft J.H.M., Stierum R.H.",A sandwich-cultured rat hepatocyte system with increased metabolic competence evaluated by gene expression profiling,2007,Toxicology in Vitro,21,5,,892,901,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34247110958&partnerID=40&md5=38eef05e561701a74220310655954cb7,,8872333,,TIVIE,10.1016/j.tiv.2007.01.010,17336492,Toxicology in Vitro,Article,Scopus
"Muchir A., Pavlidis P., Bonne G., Hayashi Y.K., Worman H.J.",Activation of MAPK in hearts of EMD null mice: Similarities between mouse models of X-linked and autosomal dominant Emery - Dreifuss muscular dystrophy,2007,Human Molecular Genetics,16,15,,1884,1895,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547851806&partnerID=40&md5=cf62b29c8520bfc13ec55debe4ece057,,9646906,,HMGEE,10.1093/hmg/ddm137,17567779,Human Molecular Genetics,Article,Scopus
"Chambers S.M., Shaw C.A., Gatza C., Fisk C.J., Donehower L.A., Goodell M.A.",Aging hematopoietic stem cells decline in function and exhibit epigenetic dysregulation.,2007,PLoS biology,5,8,,,,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548832841&partnerID=40&md5=ec5d44d39dc2c67e165bf36a760b3d3e,,15457885,,,10.1371/journal.pbio.0050201,17676974,PLoS biology,Article,Scopus
"Furukawa J., Yamaji N., Wang H., Mitani N., Murata Y., Sato K., Katsuhara M., Takeda K., Ma J.F.",An aluminum-activated citrate transporter in barley,2007,Plant and Cell Physiology,48,8,,1081,1091,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548048392&partnerID=40&md5=5da73c0e926d4aa843f028ebbaaf656f,,320781,,PCPHA,10.1093/pcp/pcm091,17634181,Plant and Cell Physiology,Article,Scopus
"Chee Y.C., Koprich J.B., Endo S., Isacson O.","An endogenous serine/threonine protein phosphatase inhibitor, G-substrate, reduces vulnerability in models of Parkinson's disease",2007,Journal of Neuroscience,27,31,,8314,8323,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547667096&partnerID=40&md5=1dcc9c0c829a97e88b195f6830491e9a,,2706474,,JNRSD,10.1523/JNEUROSCI.1972-07.2007,17670978,Journal of Neuroscience,Article,Scopus
"Hamid C., Norgate K., D'Cruz D.P., Khamashta M.A., Arno M., Pearson J.D., Frampton G., Murphy J.J.",Anti-β<sub>2</sub>GPI-antibody-induced endothelial cell gene expression profiling reveals induction of novel pro-inflammatory genes potentially involved in primary antiphospholipid syndrome,2007,Annals of the Rheumatic Diseases,66,8,,1000,1007,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547218488&partnerID=40&md5=585a1516be94d9aaa5ac803bb9ba6c89,,34967,,ARDIA,10.1136/ard.2006.063909,17223652,Annals of the Rheumatic Diseases,Article,Scopus
"Miller W.R., Larionov A., Renshaw L., Anderson T.J., White S., Hampton G., Walker J.R., Ho S., Krause A., Evans D.B., Dixon J.M.",Aromatase inhibitors-Gene discovery,2007,Journal of Steroid Biochemistry and Molecular Biology,106,5-Jan,,130,142,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548433015&partnerID=40&md5=7a198647b4eae8bd3bf3eaf95adbd412,,9600760,,JSBBE,10.1016/j.jsbmb.2007.05.013,17616392,Journal of Steroid Biochemistry and Molecular Biology,Article,Scopus
"Liang F., Kapoun A.M., Lam A., Damm D.L., Quan D., O'Connell M., Protter A.A.","B-type natriuretic peptide inhibited angiotensin II-stimulated cholesterol biosynthesis, cholesterol transfer, and steroidogenesis in primary human adrenocortical cells",2007,Endocrinology,148,8,,3722,3729,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547122223&partnerID=40&md5=f4fe3dab6db9fe31ae63ee57fd4bac02,,137227,,ENDOA,10.1210/en.2006-1599,17478552,Endocrinology,Article,Scopus
"Lee K.Y., Jeong J.-W., Wang J., Ma L., Martin J.F., Tsai S.Y., Lydon J.P., DeMayo F.J.",Bmp2 is critical for the murine uterine decidual response,2007,Molecular and Cellular Biology,27,15,,5468,5478,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547200014&partnerID=40&md5=801bc71f4468f165a4f3050d39f5dbd7,,2707306,,MCEBD,10.1128/MCB.00342-07,17515606,Molecular and Cellular Biology,Article,Scopus
"Csillag C., Nielsen O.H., Borup R., Olsen J., Bjerrum J.T., Nielsen F.C.",CARD15 status and familial predisposition for Crohn's disease and colonic gene expression,2007,Digestive Diseases and Sciences,52,8,,1783,1789,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-34347377895&partnerID=40&md5=b299d6cff8a6f9807412c30f3caf2b64,,1632116,,DDSCD,10.1007/s10620-006-9737-5,17410442,Digestive Diseases and Sciences,Article,Scopus
"Deng F., Allen T.D., Hillman B.I., Nuss D.L.",Comparative analysis of alterations in host phenotype and transcript accumulation following hypovirus and mycoreovirus infections of the chestnut blight fungus Cryphonectria parasitica,2007,Eukaryotic Cell,6,8,,1286,1298,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547907054&partnerID=40&md5=be6c5e3e6cf0db8190195d61910e83f4,,15359778,,ECUEA,10.1128/EC.00166-07,17557883,Eukaryotic Cell,Article,Scopus
"Ellis P.J.I., Furlong R.A., Conner S.J., Kirkman-Brown J., Afnan M., Barratt C., Griffin D.K., Affara N.A.",Coordinated transcriptional regulation patterns associated with infertility phenotypes in men,2007,Journal of Medical Genetics,44,8,,498,508,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548237444&partnerID=40&md5=898d40dd5543dced4e242008595dee0b,,222593,,JMDGA,10.1136/jmg.2007.049650,17496197,Journal of Medical Genetics,Article,Scopus
"Lu B., Kerepesi L., Wisse L., Hitchman K., Meng Q.R.",Cytotoxicity and gene expression profiles in cell cultures exposed to whole smoke from three types of cigarettes,2007,Toxicological Sciences,98,2,,469,478,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547843550&partnerID=40&md5=f631550a85629947c2e2020196a52edf,,10966080,,TOSCF,10.1093/toxsci/kfm112,17494027,Toxicological Sciences,Article,Scopus
"Bruins W., Jonker M.J., Bruning O., Pennings J.L.A., Schaap M.M., Hoogervorst E.M., van Steeg H., Breit T.M., de Vries A.",Delayed expression of apoptotic and cell-cycle control genes in carcinogen-exposed bladders of mice lacking p53.S389 phosphorylation,2007,Carcinogenesis,28,8,,1814,1823,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548072481&partnerID=40&md5=19ca9721399174e9e71c478a359a572b,,1433334,,CRNGD,10.1093/carcin/bgm041,17317680,Carcinogenesis,Article,Scopus
"Yang D.-H., Barari M., Arif B.M., Krell P.J.",Development of an oligonucleotide-based DNA microarray for transcriptional analysis of Choristoneura fumiferana nucleopolyhedrovirus (CfMNPV) genes,2007,Journal of Virological Methods,143,2,,175,185,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250748542&partnerID=40&md5=50d6de60ad2519076ae7d2c890fa69eb,,1660934,,JVMED,10.1016/j.jviromet.2007.03.007,17428552,Journal of Virological Methods,Article,Scopus
"Vanderbeld B., Snedden W.A.","Developmental and stimulus-induced expression patterns of Arabidopsis calmodulin-like genes CML37, CML38 and CML39",2007,Plant Molecular Biology,64,6,,683,697,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447130395&partnerID=40&md5=4673777f61436b480ead485f442bfcea,,1674412,,PMBID,10.1007/s11103-007-9189-0,17579812,Plant Molecular Biology,Article,Scopus
"Chang J.T.-C., Chan S.-H., Lin C.-Y., Lin T.-Y., Wang H.-M., Liao C.-T., Wang T.-H., Lee L.-Y., Cheng A.-J.",Differentially expressed genes in radioresistant nasopharyngeal cancer cells: gp96 and GDF15,2007,Molecular Cancer Therapeutics,6,8,,2271,2279,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548067637&partnerID=40&md5=b7e12bfa2445c6f3d0254d615c395cbe,,15357163,,MCTOC,10.1158/1535-7163.MCT-06-0801,17671084,Molecular Cancer Therapeutics,Article,Scopus
"Behre C.J., Gummesson A., Jernas M., Lystig T.C., Fagerberg B., Carlsson B., Carlsson L.M.S.",Dissociation between adipose tissue expression and serum levels of adiponectin during and after diet-induced weight loss in obese subjects with and without the metabolic syndrome,2007,Metabolism: Clinical and Experimental,56,8,,1022,1028,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447098919&partnerID=40&md5=6431de9f532f3837c40c4e1297d6b531,,260495,,METAA,10.1016/j.metabol.2007.03.010,17618945,Metabolism: Clinical and Experimental,Article,Scopus
"Milosevic J., Schwarz S.C., Maisel M., Poppe-Wagner M., Dieterlen M.-T., Storch A., Schwarz J.",Dopamine D<sub>2</sub>/D<sub>3</sub> receptor stimulation fails to promote dopaminergic neurogenesis of murine and human midbrain-derived neural precursor cells in vitro,2007,Stem Cells and Development,16,4,,625,635,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548508662&partnerID=40&md5=10dec7a73a2df29058cadc3cbfb04f70,,15473287,,SCDTA,10.1089/scd.2006.0113,17784836,Stem Cells and Development,Article,Scopus
"Takamiya M., Lambard S., Huhtaniemi I.T.",Effect of bisphenol A on human chorionic gonadotrophin-stimulated gene expression of cultured mouse Leydig tumour cells,2007,Reproductive Toxicology,24,2,,265,275,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548532311&partnerID=40&md5=a93a7ec1208d19f59eece7417253ca9b,,8906238,,REPTE,10.1016/j.reprotox.2007.07.003,17706920,Reproductive Toxicology,Article,Scopus
"Bykov I., Junnikkala S., Pekna M., Lindros K.O., Meri S.",Effect of chronic ethanol consumption on the expression of complement components and acute-phase proteins in liver,2007,Clinical Immunology,124,2,,213,220,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-34447323841&partnerID=40&md5=6dc3444f64f1cd5f2b355bf5526cdfcd,,15216616,,CLIIF,10.1016/j.clim.2007.05.008,17586095,Clinical Immunology,Article,Scopus
"Goldin-Lang P., Pels K., Tran Q.-V., Szotowski B., Wittchen F., Antoniak S., Willich T., Witt H., Hummel M., Lenze D., Poller W., Schultheiss H.-P., Rauch U.",Effect of ionizing radiation on cellular procoagulability and co-ordinated gene alterations,2007,Haematologica,92,8,,1091,1098,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-35748932958&partnerID=40&md5=6b08af5c2f98eaaa8a7d59dcd42caf23,,3906078,,HAEMA,10.3324/haematol.10702,17640852,Haematologica,Article,Scopus
