Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Debey S., Zander T., Brors B., Popov A., Eils R., Schultze J.L.","A highly standardized, robust, and cost-effective method for genome-wide transcriptome analysis of peripheral blood applicable to large-scale clinical trials",2006,Genomics,87,5,,653,664,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646087412&partnerID=40&md5=ba26b4976e3b4826a707c9fb5e1448e5,,8887543,,GNMCE,10.1016/j.ygeno.2005.11.010,16387473,Genomics,Article,Scopus
"Castoldi M., Schmidt S., Benes V., Noerholm M., Kulozik A.E., Hentze M.W., Muckenthaler M.U.",A sensitive array for microRNA expression profiling (miChip) based on locked nucleic acids (LNA),2006,RNA,12,5,,913,920,,126,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646178285&partnerID=40&md5=099d723192d5d980192f4d3a9f086aef,,13558382,,RNARF,10.1261/rna.2332406,16540696,RNA,Article,Scopus
"Chen X., Aravindakshan J., Yang Y., Tiwari-Pandey R., Sairam M.R.",Aberrant expression of PDGF ligands and receptors in the tumor prone ovary of follitropin receptor knockout (FORKO) mouse,2006,Carcinogenesis,27,5,,903,915,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646166433&partnerID=40&md5=0bde6d5d213f95331bbe633cdc3a684c,,1433334,,CRNGD,10.1093/carcin/bgi305,16344272,Carcinogenesis,Article,Scopus
"Mankame T., Hokanson R., Fudge R., Chowdhary R., Busbee D.",Alteration of gene expression in human cells treated with the agricultural chemical diazinon: Possible interaction in fetal development,2006,Human and Experimental Toxicology,25,5,,225,233,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-33744817070&partnerID=40&md5=2ba76a9b95c06278d993ec316ff436d8,,9603271,,HETOE,10.1191/0960327106ht622oa,16758764,Human and Experimental Toxicology,Article,Scopus
"Hao H., Dong Y.B., Bowling M.T., Zhou H.S., McMasters K.M.",Alteration of gene expression in melanoma cells following combined treatment with E2F-1 and doxorubicin,2006,Anticancer Research,26,3:00 AM,,1947,1956,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745628784&partnerID=40&md5=1c79d1699b68e22468fb4d365fc525f7,,2507005,,ANTRD,,16827129,Anticancer Research,Article,Scopus
"Hall D.B., Wade J.T., Struhl K.","An HMG protein, Hmo1, associates with promoters of many ribosomal protein genes and throughout the rRNA gene locus in Saccharomyces cerevisiae",2006,Molecular and Cellular Biology,26,9,,3672,3679,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646242795&partnerID=40&md5=39df83221c1ed7725dca1ad5eab5abf3,,2707306,,MCEBD,10.1128/MCB.26.9.3672-3679.2006,16612005,Molecular and Cellular Biology,Article,Scopus
"Li Y., Kucuk O., Hussain M., Abrams J., Cher M.L., Sarkar F.H.",Antitumor and antimetastatic activities of docetaxel are enhanced by genistein through regulation of osteoprotegerin/receptor activator of nuclear factor-κB (RANK)/RANK ligand/MMP-9 signaling in prostate cancer,2006,Cancer Research,66,9,,4816,4825,,31,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646397565&partnerID=40&md5=ea186177bb22c87feb1b5311d6d010a5,,85472,,CNREA,10.1158/0008-5472.CAN-05-3752,16651437,Cancer Research,Article,Scopus
"Kelly G.T., Liu C., Smith III R., Coleman R.S., Watanabe C.M.H.",Cellular Effects Induced by the Antitumor Agent Azinomycin B,2006,Chemistry and Biology,13,5,,485,492,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33746902399&partnerID=40&md5=6c7ec1dd5a392c016581c2a69c8d9cb0,,10745521,,CBOLE,10.1016/j.chembiol.2006.02.015,16720269,Chemistry and Biology,Article,Scopus
"Wang N., Lu S.-E., Records A.R., Gross D.C.","Characterization of the transcriptional activators SalA and SyrF, which are required for syringomycin and syringopeptin production by Pseudomonas syringae pv. syringae",2006,Journal of Bacteriology,188,9,,3290,3298,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646266044&partnerID=40&md5=fb506a63679e2ef407d34d742e2dbe72,,219193,,JOBAA,10.1128/JB.188.9.3290-3298.2006,16621822,Journal of Bacteriology,Article,Scopus
"Zhang Z., Fan J., Becker K.G., Graff R.D., Lee G.M., Francomano C.A.",Comparison of gene expression profile between human chondrons and chondrocytes: a cDNA microarray study,2006,Osteoarthritis and Cartilage,14,5,,449,459,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646179796&partnerID=40&md5=b46a6a5b4293bab1d694c92bf2aee0cf,,10634584,,OSCAE,10.1016/j.joca.2005.11.008,16414292,Osteoarthritis and Cartilage,Article,Scopus
"Purcell M.K., Nichols K.M., Winton J.R., Kurath G., Thorgaard G.H., Wheeler P., Hansen J.D., Herwig R.P., Park L.K.",Comprehensive gene expression profiling following DNA vaccination of rainbow trout against infectious hematopoietic necrosis virus,2006,Molecular Immunology,43,13,,2089,2106,,44,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645868644&partnerID=40&md5=5b2777fd83336f72635e12648da32f98,,1615890,,IMCHA,10.1016/j.molimm.2005.12.005,16426680,Molecular Immunology,Article,Scopus
"Lee S.-H., Yamaguchi K., Kim J.-S., Eling T.E., Safe S., Park Y., Baek S.J.",Conjugated linoleic acid stimulates an anti-tumorigenic protein NAG-1 in an isomer specific manner,2006,Carcinogenesis,27,5,,972,981,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646197169&partnerID=40&md5=5effa2f000324419936ac9019e5f2e6c,,1433334,,CRNGD,10.1093/carcin/bgi268,16286461,Carcinogenesis,Article,Scopus
"Djalilian A.R., McGaughey D., Patel S., Eun Y.S., Yang C., Cheng J., Tomic M., Sinha S., Ishida-Yamamoto A., Segre J.A.",Connexin 26 regulates epidermal barrier and wound remodeling and promotes psoriasiform response,2006,Journal of Clinical Investigation,116,5,,1243,1253,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646387743&partnerID=40&md5=1b8ec0de268200992f9f448364fa2bc8,,219738,,JCINA,10.1172/JCI27186,16628254,Journal of Clinical Investigation,Article,Scopus
"Lee B.P.-L., Chen W., Shi H., Der S.D., Forster R., Zhang L.",CXCR5/CXCL13 interaction is important for double-negative regulatory T cell homing to cardiac allografts,2006,Journal of Immunology,176,9,,5276,5283,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645992461&partnerID=40&md5=7fb66a1125d1ab58fe1749fdac920aee,,221767,,JOIMA,,16621993,Journal of Immunology,Article,Scopus
"Fadl A.A., Galindo C.L., Sha J., Erova T.E., Houston C.W., Olano J.P., Chopra A.K.",Deletion of the genes encoding the type III secretion system and cytotoxic enterotoxin alters host responses to Aeromonas hydrophila infection,2006,Microbial Pathogenesis,40,5,,198,210,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747792784&partnerID=40&md5=8ad7b78732533d6212022d48fa7c7ccd,,8824010,,MIPAE,10.1016/j.micpath.2006.01.003,16626931,Microbial Pathogenesis,Article,Scopus
"Vallano M.L., Beaman-Hall C.M., Bui C.J., Middleton F.A.",Depolarization and Ca<sup>2+</sup> downregulate CB1 receptors and CB1-mediated signaling in cerebellar granule neurons,2006,Neuropharmacology,50,6,,651,660,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645982605&partnerID=40&md5=56edfe2eb4a40733b50b6afb6ab5c416,,283908,,NEPHB,10.1016/j.neuropharm.2005.11.012,16412482,Neuropharmacology,Article,Scopus
"Li C., Chen R.-S., Hung S.-K., Lee Y.-T., Yen C.-Y., Lai Y.-W., Teng R.-H., Huang J.-Y., Tang Y.-C., Tung C.-P., Wei T.-T., Shieh B., Liu S.-T.",Detection of Epstein-Barr virus infection and gene expression in human tumors by microarray analysis,2006,Journal of Virological Methods,133,2,,158,166,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645299815&partnerID=40&md5=b97a18d36aa75755fe0a1b1893b0d15f,,1660934,,JVMED,10.1016/j.jviromet.2005.10.032,16384612,Journal of Virological Methods,Article,Scopus
"Guldener U., Seong K.-Y., Boddu J., Cho S., Trail F., Xu J.-R., Adam G., Mewes H.-W., Muehlbauer G.J., Kistler H.C.",Development of a Fusarium graminearum Affymetrix GeneChip for profiling fungal gene expression in vitro and in planta,2006,Fungal Genetics and Biology,43,5,,316,325,,48,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646153990&partnerID=40&md5=691e37343b4e517cf9e60204c61a9993,,10871845,,FGBIF,10.1016/j.fgb.2006.01.005,16531083,Fungal Genetics and Biology,Article,Scopus
"Abgueguen E., Toutain B., Bedrine H., Chicault C., Orhant M., Aubry M., Monnier A., Mottier S., Jouan H., Bahram S., Mosser J., Fergelot P.",Differential expression of genes related to HFE and iron status in mouse duodenal epithelium,2006,Mammalian Genome,17,5,,430,450,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745758636&partnerID=40&md5=4ecae83583339e383a5190ba18445f75,,9388990,,MAMGE,10.1007/s00335-005-0122-z,16688533,Mammalian Genome,Article,Scopus
"Zhou J., Rappaport E.F., Tobias J.W., Young T.L.",Differential gene expression in mouse sclera during ocular development,2006,Investigative Ophthalmology and Visual Science,47,5,,1794,1802,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-33744736577&partnerID=40&md5=463d7111df41e4f4e395e4f8dd4d5f60,,1460404,,IOVSD,10.1167/iovs.05-0759,16638983,Investigative Ophthalmology and Visual Science,Article,Scopus
"Hu C.-J., Iyer S., Sataur A., Covello K.L., Chodosh L.A., Simon M.C.",Differential regulation of the transcriptional activities of hypoxia-inducible factor 1 alpha (HIF-1α) and HIF-2α in stem cells,2006,Molecular and Cellular Biology,26,9,,3514,3526,,66,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646248422&partnerID=40&md5=9b6641ee2588d5e625ac28e84a08fd79,,2707306,,MCEBD,10.1128/MCB.26.9.3514-3526.2006,16611993,Molecular and Cellular Biology,Article,Scopus
"Kress E., Hedges J.F., Jutila M.A.",Distinct gene expression in human Vδ1 and Vδ2 γδ T cells following non-TCR agonist stimulation,2006,Molecular Immunology,43,12,,2002,2011,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645054803&partnerID=40&md5=363dd591ec4b5b38ba98851bec2a6fd1,,1615890,,IMCHA,10.1016/j.molimm.2005.11.011,16423401,Molecular Immunology,Article,Scopus
"Gunesekere I.C., Kahler C.M., Ryan C.S., Snyder L.A.S., Saunders N.J., Rood J.I., Davies J.K.","Ecf, an alternative sigma factor from Neisseria gonorrhoeae, controls expression of msrAB, which encodes methionine sulfoxide reductase",2006,Journal of Bacteriology,188,10,,3463,3469,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646593149&partnerID=40&md5=69947e53f66fd6619f7688a9e1508cdd,,219193,,JOBAA,10.1128/JB.188.10.3463-3469.2006,16672599,Journal of Bacteriology,Article,Scopus
"Chen Y., Green J.A., Antoniou E., Ealy A.D., Mathialagan N., Walker A.M., Avalle M.P., Rosenfeld C.S., Hearne L.B., Roberts R.M.",Effect of interferon-τ administration on endometrium of nonpregnant ewes: A comparison with pregnant ewes,2006,Endocrinology,147,5,,2127,2137,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645867392&partnerID=40&md5=1baabafd4a5cadf92fc314f5379d0a84,,137227,,ENDOA,10.1210/en.2005-1310,16469802,Endocrinology,Article,Scopus
"Novakovic P., Stempak J.M., Sohn K.-J., Kim Y.-I.",Effects of folate deficiency on gene expression in the apoptosis and cancer pathways in colon cancer cells,2006,Carcinogenesis,27,5,,916,924,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646187201&partnerID=40&md5=2f45f01fdf62bf801b1ee8f50ed9df73,,1433334,,CRNGD,10.1093/carcin/bgi312,16361273,Carcinogenesis,Article,Scopus
"Salling Sonder S.U., Mikkelsen M., Rieneck K., Hedegaard C.J., Bendtzen K.",Effects of spironolactone on human blood mononuclear cells: Mineralocorticoid receptor independent effects on gene expression and late apoptosis induction,2006,British Journal of Pharmacology,148,1,,46,53,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646402048&partnerID=40&md5=2b4dd8464efcc9735c95b5a36a4a086c,,71188,,BJPCB,10.1038/sj.bjp.0706700,16520746,British Journal of Pharmacology,Article,Scopus
"Lehti T.M., Silvennoinen M., Kivela R., Kainulainen H., Komulainen J.",Effects of streptozotocin-induced diabetes and physical training on gene expression of extracellular matrix proteins in mouse skeletal muscle,2006,American Journal of Physiology - Endocrinology and Metabolism,290,5,,,,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646434487&partnerID=40&md5=8cbcc6fd0ae811d358f1a23d343a76ad,,1931849,,AJPMD,10.1152/ajpendo.00444.2005,16352670,American Journal of Physiology - Endocrinology and Metabolism,Article,Scopus
"Affar E.B., Gay F., Shi Y., Liu H., Huarte M., Wu S., Collins T., Li E., Shi Y.",Essential dosage-dependent functions of the transcription factor Yin Yang 1 in late embryonic development and cell cycle progression,2006,Molecular and Cellular Biology,26,9,,3565,3581,,36,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646237144&partnerID=40&md5=c78131b106d0de1c3943dc2904302be3,,2707306,,MCEBD,10.1128/MCB.26.9.3565-3581.2006,16611997,Molecular and Cellular Biology,Article,Scopus
"Hewitt S.C., Collins J., Grissom S., Hamilton K., Korach K.S.",Estren behaves as a weak estrogen rather than a nongenomic selective activator in the mouse uterus,2006,Endocrinology,147,5,,2203,2214,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645877982&partnerID=40&md5=69191cb07a6398fd84c60f98cf063698,,137227,,ENDOA,10.1210/en.2005-1292,16469803,Endocrinology,Article,Scopus
"Stengel A., Roos C., Hunsmann G., Seifarth W., Leib-Mosch C., Greenwood A.D.",Expression profiles of endogenous retroviruses in Old World monkeys,2006,Journal of Virology,80,9,,4415,4421,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646185910&partnerID=40&md5=bf386843982c651701c27563a4753cfe,,0022538X,,JOVIA,10.1128/JVI.80.9.4415-4421.2006,16611901,Journal of Virology,Article,Scopus
"Garyfallou V.T., Lemos D., Urbanski H.F.",Expression profiling of genes encoding glutamate and GABA receptor subunits in three immortalized GnRH cell lines,2006,Brain Research,1086,1,,50,54,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646194365&partnerID=40&md5=b1e9a9c0fb0410e0f22c62b8be7d5b92,,68993,,BRREA,10.1016/j.brainres.2006.02.105,16626661,Brain Research,Article,Scopus
"Diehl A.G., Zareparsi S., Qian M., Khanna R., Angeles R., Gage P.J.",Extraocular muscle morphogenesis and gene expression are regulated by Pitx2 gene dose,2006,Investigative Ophthalmology and Visual Science,47,5,,1785,1793,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-33744759836&partnerID=40&md5=511a52f9afec27a8f25ba6f57b5603d0,,1460404,,IOVSD,10.1167/iovs.05-1424,16638982,Investigative Ophthalmology and Visual Science,Article,Scopus
"Yu C.-D., Xu S.-H., Mou H.-Z., Jiang Z.-M., Zhu C.-H., Liu X.-L.",Function and chromosome location of differentially expressed genes in gastric cancer,2006,Acta Genetica Sinica,33,5,,397,404,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646796340&partnerID=40&md5=bafed81546d4f58563f3956921be973d,,3794172,,ICHPC,10.1016/S0379-4172(06)60066-8,16722334,Acta Genetica Sinica,Article,Scopus
"Sakuma Y., Maruyama K., Osakabe Y., Qin F., Seki M., Shinozaki K., Yamaguchi-Shinozaki K.","Functional analysis of an Arabidopsis transcription factor, DREB2A, involved in drought-responsive gene expression",2006,Plant Cell,18,5,,1292,1309,,104,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745477457&partnerID=40&md5=41884ae51ead48f61c2226eb21bf19cc,,10404651,,PLCEE,10.1105/tpc.105.035881,16617101,Plant Cell,Article,Scopus
"Onken M.D., Ehlers J.P., Worley L.A., Makita J., Yokota Y., Harbour J.W.",Functional gene expression analysis uncovers phenotypic switch in aggressive uveal melanomas,2006,Cancer Research,66,9,,4602,4609,,35,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646405726&partnerID=40&md5=27ecf8e1c314669ea6f961aec7607859,,85472,,CNREA,10.1158/0008-5472.CAN-05-4196,16651410,Cancer Research,Article,Scopus
"Rubenstein J.L., Fridlyand J., Shen A., Aldape K., Ginzinger D., Batchelor T., Treseler P., Berger M., McDermott M., Prados M., Karch J., Okada C., Hyun W., Parikh S., Haqq C., Shuman M.",Gene expression and angiotropism in primary CNS lymphoma,2006,Blood,107,9,,3716,3723,,33,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646411477&partnerID=40&md5=7c8f1a01c692bf62d60d8490b19d8014,,64971,,BLOOA,10.1182/blood-2005-03-0897,16418334,Blood,Article,Scopus
"Gheorghe C., Mohan S., Longo L.D.",Gene Expression Patterns in the Developing Murine Placenta,2006,Journal of the Society for Gynecologic Investigation,13,4,,256,262,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646382372&partnerID=40&md5=d9626e723314592aa16af7ddaf7802cc,,10715576,,JSGIE,10.1016/j.jsgi.2006.02.007,16697941,Journal of the Society for Gynecologic Investigation,Article,Scopus
"Eom H., Lee C.-G., Jin E.",Gene expression profile analysis in astaxanthin-induced Haematococcus pluvialis using a cDNA microarray,2006,Planta,223,6,,1231,1242,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646422774&partnerID=40&md5=cb68bb00d322b807140544071b5b2ca1,,320935,,PLANA,10.1007/s00425-005-0171-2,16320067,Planta,Article,Scopus
"Rahman K.M.W., Li Y., Wang Z., Sarkar S.H., Sarkar F.H.","Gene expression profiling revealed survivin as a target of 3,3′-diindolylmethane-induced cell growth inhibition and apoptosis in breast cancer cells",2006,Cancer Research,66,9,,4952,4960,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646386136&partnerID=40&md5=38030c03d7e52413b9be2cf40bdc5581,,85472,,CNREA,10.1158/0008-5472.CAN-05-3918,16651453,Cancer Research,Article,Scopus
"Sekimoto H., Tanabe Y., Tsuchikane Y., Shirosaki H., Fukuda H., Demura T., Ito M.",Gene expression profiling using cDNA Microarray analysis of the sexual reproduction stage of the unicellular charophycean alga Closterium peracerosum-strigosum-littorale complex,2006,Plant Physiology,141,1,,271,279,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745469863&partnerID=40&md5=7252dd13a7ec3fa2e9eb5fca49ad187d,,320889,,PLPHA,10.1104/pp.106.078048,16565296,Plant Physiology,Article,Scopus
"Hammond E.M., Mandell D.J., Salim A., Krieg A.J., Johnson T.M., Shirazi H.A., Attardi L.D., Giaccia A.J.",Genome-wide analysis of p53 under hypoxic conditions,2006,Molecular and Cellular Biology,26,9,,3492,3504,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646229339&partnerID=40&md5=a794c0d243f62db4dd2b9c72b39bda46,,2707306,,MCEBD,10.1128/MCB.26.9.3492-3504.2006,16611991,Molecular and Cellular Biology,Article,Scopus
"Bracken A.P., Dietrich N., Pasini D., Hansen K.H., Helin K.",Genome-wide mapping of polycomb target genes unravels their roles in cell fate transitions,2006,Genes and Development,20,9,,1123,1136,,244,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646870495&partnerID=40&md5=b0485435e2ba738a7add288c12f2a9da,,8909369,,GEDEE,10.1101/gad.381706,16618801,Genes and Development,Article,Scopus
"Settivari R.S., Bhusari S., Evans T., Eichen P.A., Hearne L.B., Antoniou E., Spiers D.E.",Genomic analysis of the impact of fescue toxicosis on hepatic function,2006,Journal of Animal Science,84,5,,1279,1294,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33748787177&partnerID=40&md5=dd9a0eba485d5bc75553eed7982f53c3,,218812,,,,16612033,Journal of Animal Science,Article,Scopus
"Sinner D., Kirilenko P., Rankin S., Wei E., Howard L., Kofron M., Heasman J., Woodland H.R., Zorn A.M.",Global analysis of the transcriptional network controlling Xenopus endoderm formation,2006,Development,133,10,,1955,1966,,27,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745110558&partnerID=40&md5=6fc4d246e1e0448381cdcda4d4491658,,9501991,,DEVPE,10.1242/dev.02358,16651540,Development,Article,Scopus
"McClintick J.N., Crabb D.W., Tian H., Pinaire J., Smith J.R., Jerome R.E., Edenberg H.J.",Global effects of vitamin A deficiency on gene expression in rat liver: evidence for hypoandrogenism,2006,Journal of Nutritional Biochemistry,17,5,,345,355,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646076211&partnerID=40&md5=51adba346e23ea04512b6233eb51e1fe,,9552863,,JNBIE,10.1016/j.jnutbio.2005.08.006,16214324,Journal of Nutritional Biochemistry,Article,Scopus
"Suzuki A., Watanabe H., Mizutani T., Sato T., Ohta Y., Iguchi T.",Global gene expression in mouse vaginae exposed to diethylstilbestrol at different ages,2006,Experimental Biology and Medicine,231,5,,632,640,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745007920&partnerID=40&md5=4164adcef6abae8aa9bd7e74f9adbe86,,15353702,,EBMMB,,16636312,Experimental Biology and Medicine,Article,Scopus
"Schimmer B.P., Cordova M., Cheng H., Tsao A., Goryachev A.B., Schimmer A.D., Morris Q.",Global profiles of gene expression induced by adrenocorticotropin in Y1 mouse adrenal cells,2006,Endocrinology,147,5,,2357,2367,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645847561&partnerID=40&md5=ab59573cd2e2765a03ab73ee25f072f4,,137227,,ENDOA,10.1210/en.2005-1526,16484322,Endocrinology,Article,Scopus
"Rastaldi M.P., Armelloni S., Berra S., Calvaresi N., Corbelli A., Giardino L.A., Li M., Wang G.Q., Fornasieri A., Villa A., Heikkila E., Soliymani R., Boucherot A., Cohen C.D., Kretzler M., Nitsche A., Ripamonti M., Malgaroli A., Pesaresi M., Forloni G.L., Schlondorff D., Holthofer H., D'Amico G.",Glomerular podocytes contain neuron-like functional synaptic vesicles.,2006,The FASEB journal : official publication of the Federation of American Societies for Experimental Biology,20,7,,976,978,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-33744492893&partnerID=40&md5=ea288f349fd5dbc6ce8828e37086b6a3,,15306860,,,10.1096/fj.05-4962fje,16585060,The FASEB journal : official publication of the Federation of American Societies for Experimental Biology,Article,Scopus
"Schwab R., Ossowski S., Riester M., Warthmann N., Weigel D.",Highly specific gene silencing by artificial microRNAs in Arabidopsis,2006,Plant Cell,18,5,,1121,1133,,127,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745393624&partnerID=40&md5=16f9edb8e7b3f705a6ab7573ccec14f5,,10404651,,PLCEE,10.1105/tpc.105.039834,16531494,Plant Cell,Article,Scopus
"Lefeuvre A., Contamin H., Decelle T., Fournier C., Lang J., Deubel V., Marianneau P.",Host-cell interaction of attenuated and wild-type strains of yellow fever virus can be differentiated at early stages of hepatocyte infection,2006,Microbes and Infection,8,6,,1530,1538,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-33746867143&partnerID=40&md5=e9f200f26fa7646dc99e8afaf00819ee,,12864579,,MCINF,10.1016/j.micinf.2006.01.013,16697681,Microbes and Infection,Article,Scopus
"Hanabuchi S., Watanabe N., Wang Y.-H., Wang Y.-H., Ito T., Shaw J., Cao W., Xiao-Feng Qin F., Liu Y.-J.",Human plasmacytoid predendritic cells activate NK cells through glucocorticoid-induced tumor necrosis factor receptor-ligand (GITRL),2006,Blood,107,9,,3617,3623,,46,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646387978&partnerID=40&md5=8041e09ad5c484f9b7e995ce6a94194a,,64971,,BLOOA,10.1182/blood-2005-08-3419,16397134,Blood,Article,Scopus
"Peng T., Kotla S., Bumgarner R.E., Gustin K.E.",Human rhinovirus attenuates the type I interferon response by disrupting activation of interferon regulatory factor 3,2006,Journal of Virology,80,10,,5021,5031,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646450399&partnerID=40&md5=2091a8cc6a3daa21f143b950ef5430f3,,0022538X,,JOVIA,10.1128/JVI.80.10.5021-5031.2006,16641293,Journal of Virology,Article,Scopus
"Ma C., Lyons-Weiler M., Liang W., LaFramboise W., Gilbertson J.R., Becich M.J., Monzon F.A.",In vitro transcription amplification and labeling methods contribute to the variability of gene expression profiling with DNA microarrays,2006,Journal of Molecular Diagnostics,8,2,,183,192,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-33744549560&partnerID=40&md5=71e2028cd2b0ff2b4cda49bfd8bd7893,,15251578,,JMDIF,10.2353/jmoldx.2006.050077,16645204,Journal of Molecular Diagnostics,Article,Scopus
"Huang Y.-H., Lee C.-Y., Tai P.-J., Yen C.-C., Liao C.-Y., Chen W.-J., Liao C.-J., Cheng W.-L., Chen R.-N., Wu S.-M., Wang C.-S., Lin K.-H.",Indirect regulation of human dehydroepiandrosterone sulfotransferase family 1A member 2 by thyroid hormones,2006,Endocrinology,147,5,,2481,2489,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645845152&partnerID=40&md5=9606a0afef2222e1b7ac8591bf5fde61,,137227,,ENDOA,10.1210/en.2005-1166,16469813,Endocrinology,Article,Scopus
"Kasyapa C.S., Kunapuli P., Hawthorn L., Cowell J.K.",Induction of the plasminogen activator inhibitor-2 in cells expressing the ZNF198/FGFR1 fusion kinase that is involved in atypical myeloproliferative disease,2006,Blood,107,9,,3693,3699,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646411478&partnerID=40&md5=3fe5f8b6b6a41562bf9ca642a372d350,,64971,,BLOOA,10.1182/blood-2005-04-1505,16410451,Blood,Article,Scopus
"Molenda M., Mukkamala L., Blumenberg M.",Interleukin IL-12 blocks a specific subset of the transcriptional profile responsive to UVB in epidermal keratinocytes,2006,Molecular Immunology,43,12,,1933,1940,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645090672&partnerID=40&md5=3a444b7be4ad9a26f0a12368248661df,,1615890,,IMCHA,10.1016/j.molimm.2005.12.003,16466796,Molecular Immunology,Article,Scopus
"Hoopes Jr. R.R., Middleton F.A., Sen S., Hueber P.A., Reid R., Bushinsky D.A., Scheinman S.J.",Isolation and confirmation of a calcium excretion quantitative trait locus on chromosome 1 in genetic hypercalciuric stone-forming congenic rats,2006,Journal of the American Society of Nephrology,17,5,,1292,1304,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646344487&partnerID=40&md5=d295a66171b10eeb9d3b434737a988d9,,10466673,,JASNE,10.1681/ASN.2005080828,16611718,Journal of the American Society of Nephrology,Article,Scopus
"Zhang Y., Zhang X., Chen L., Wu J., Su D., Lu W.J., Hwang M.-T., Yang G., Li S., Wei M., Davis L., Breyer M.D., Guan Y.",Liver X receptor agonist TO-901317 upregulates SCD1 expression in renal proximal straight tubule,2006,American Journal of Physiology - Renal Physiology,290,5,,,,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646588329&partnerID=40&md5=21179f6306f163097f4b98d00feb30b3,,3636127,,AJPPF,10.1152/ajprenal.00131.2005,16368743,American Journal of Physiology - Renal Physiology,Article,Scopus
"Poggeler S., Nowrousian M., Ringelberg C., Loros J.J., Dunlap J.C., Kuck U.",Microarray and real-time PCR analyses reveal mating type-dependent gene expression in a homothallic fungus,2006,Molecular Genetics and Genomics,275,5,,492,503,,17,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646543355&partnerID=40&md5=ce4c3b25927418a23ae3572169ec8c31,,16174615,,MGGOA,10.1007/s00438-006-0107-y,16482473,Molecular Genetics and Genomics,Article,Scopus
