Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Reddy G.B., Vasireddy V., Mandal M.N., Tiruvalluru M., Wang X.F., Jablonski M.M., Nappanveettil G., Ayyagari R.",A novel rat model with obesity-associated retinal degeneration.,2009,Investigative ophthalmology & visual science,50,7,,3456,3463,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649998885&partnerID=40&md5=f6ea509cb209a27ab021f6b158bb01a0,,15525783,,,,19369235,Investigative ophthalmology & visual science,Article,Scopus
"Halbeisen R.E., Scherrer T., Gerber A.P.",Affinity purification of ribosomes to access the translatome,2009,Methods,48,3,,306,310,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649878835&partnerID=40&md5=ec220c129a96eb6e63f8ed909a728cd3,,10462023,,MTHDE,10.1016/j.ymeth.2009.04.003,19398006,Methods,Article,Scopus
"Kwon S.Y., Xiao H., Wu C., Badenhorst P.",Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities,2009,PLoS Genetics,5,7, e1000574,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-68249096698&partnerID=40&md5=8f86fc42d3302297f33dd67cc3075723,,15537390,,,10.1371/journal.pgen.1000574,19629165,PLoS Genetics,Article,Scopus
"Kwong J., Kulbe H., Wong D., Chakravarty P., Balkwill F.",An antagonist of the chemokine receptor CXCR4 induces mitotic catastrophe in ovarian cancer cells,2009,Molecular Cancer Therapeutics,8,7,,1893,1905,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651176019&partnerID=40&md5=cb93e19d780a31f455a2bcbbb680208b,,15357163,,MCTOC,10.1158/1535-7163.MCT-08-0966,19567818,Molecular Cancer Therapeutics,Article,Scopus
"Gunther J., Koczan D., Yang W., Nurnberg G., Repsilber D., Schuberth H.-J., Park Z., Maqbool N., Molenaar A., Seyfert H.-M.",Assessment of the immune capacity of mammary epithelial cells: Comparison with mammary tissue after challenge with Escherichia coli,2009,Veterinary Research,40,4,31,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650694976&partnerID=40&md5=fb03635bc7cf2ab7a133006baf6095da,,9284249,,VEREE,10.1051/vetres/2009014,19321125,Veterinary Research,Article,Scopus
"Yu X.-H., Gou J.-Y., Liu C.-J.",BAHD superfamily of acyl-CoA dependent acyltransferases in Populus and Arabidopsis: Bioinformatics and gene expression,2009,Plant Molecular Biology,70,4,,421,442,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650588653&partnerID=40&md5=c802293847e2a96a11989597db2afa9a,,1674412,,PMBID,10.1007/s11103-009-9482-1,19343509,Plant Molecular Biology,Article,Scopus
"Qian A., Di S., Gao X., Zhang W., Tian Z., Li J., Hu L., Yang P., Yin D., Shang P.",CDNA microarray reveals the alterations of cytoskeleton-related genes in osteoblast under high magneto-gravitational environment,2009,Acta Biochimica et Biophysica Sinica,41,7,,561,577,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651207769&partnerID=40&md5=d2416afcfbb6dd207cee7508fd1d7285,,16729145,,,10.1093/abbs/gmp041,19578720,Acta Biochimica et Biophysica Sinica,Article,Scopus
"Rutella S., Bonanno G., Procoli A., Mariotti A., Corallo M., Prisco M.G., Eramo A., Napoletano C., Gallo D., Perillo A., Nuti M., Pierelli L., Testa U., Scambia G., Ferrandina G.",Cells with characteristics of cancer stem/progenitor cells express the CD133 antigen in human endometrial tumors,2009,Clinical Cancer Research,15,13,,4299,4311,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650561888&partnerID=40&md5=aee1d98924c8e6a7d0081274034cd474,,10780432,,CCREF,10.1158/1078-0432.CCR-08-1883,19509143,Clinical Cancer Research,Article,Scopus
"Campos F.M.F., Liarte D.B., Mortara R.A., Romanha A.J., Murta S.M.F.",Characterization of a gene encoding alcohol dehydrogenase in benznidazole-susceptible and -resistant populations of Trypanosoma cruzi,2009,Acta Tropica,111,1,,56,63,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67349268793&partnerID=40&md5=cdaa980b9066cf00fe697d217a38f13b,,0001706X,,ACTRA,10.1016/j.actatropica.2009.02.007,19426664,Acta Tropica,Article,Scopus
"Won S.-K., Lee Y.-J., Lee H.-Y., Heo Y.-K., Cho M., Cho H.-T.",cis-element- and transcriptome-based screening of root hair-specific genes and their functional characterization in Arabidopsis,2009,Plant Physiology,150,3,,1459,1473,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650175435&partnerID=40&md5=512ca5119906566b9ca136a5f9c25a92,,320889,,PLPHA,10.1104/pp.109.140905,19448035,Plant Physiology,Article,Scopus
"Yoshida S., Iwamoto K., Demura T., Fukuda H.",Comprehensive analysis of the regulatory roles of auxin in early transdifferentiation into xylem cells,2009,Plant Molecular Biology,70,4,,457,469,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650604219&partnerID=40&md5=2be29bd2fb458d8693d6c9dce1963451,,1674412,,PMBID,10.1007/s11103-009-9485-y,19326244,Plant Molecular Biology,Article,Scopus
"Takahara K., Azuma H., Sakamoto T., Kiyama S., Inamoto T., Ibuki N., Nishida T., Nomi H., Ubai T., Segawa N., Katsuoka Y.",Conversion of prostate cancer from hormone independency to dependency due to AMACR inhibition: Involvement of increased AR expression and decreased IGF1 expression,2009,Anticancer Research,29,7,,2497,2505,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-69249215448&partnerID=40&md5=eb23e13de29ae2e0883188029f755a32,,2507005,,ANTRD,,19596919,Anticancer Research,Article,Scopus
"Hubner R.-H., Schwartz J.D., De B.P., Ferris B., Omberg L., Mezey J.G., Hackett N.R., Crystal R.G.",Coordinate control of expression of Nrf2-modulated genes in the human small airway epithelium is highly responsive to cigarette smoking,2009,Molecular Medicine,15,8-Jul,,203,219,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650354551&partnerID=40&md5=c2495d433c1829585aaa811afb963841,,10761551,,MOMEE,10.2119/molmed.2008.00130,19593404,Molecular Medicine,Article,Scopus
"Sferruzzi-Perri A.N., Macpherson A.M., Roberts C.T., Robertson S.A.",Csf2 null mutation alters placental gene expression and trophoblast glycogen cell and giant cell abundance in mice,2009,Biology of Reproduction,81,1,,207,221,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649637973&partnerID=40&md5=6237e0cd3a8c83e5a5eeebe32616c90e,,63363,,BIREB,10.1095/biolreprod.108.073312,19228596,Biology of Reproduction,Article,Scopus
"Malizia A.P., Lacey N., Walls D., Egan J.J., Doran P.P.",CUX1/Wnt signaling regulates Epithelial Mesenchymal Transition in EBV infected epithelial cells,2009,Experimental Cell Research,315,11,,1819,1831,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-65749101004&partnerID=40&md5=ff0fb5d501e5d9696e0230d832a7fe62,,144827,,ECREA,10.1016/j.yexcr.2009.04.001,19361498,Experimental Cell Research,Article,Scopus
"Holterhus P.-M., Bebermeier J.-H., Werner R., Demeter J., Richter-Unruh A., Cario G., Appari M., Siebert R., Riepe F., Brooks J.D., Hiort O.",Disorders of sex development expose transcriptional autonomy of genetic sex and androgen-programmed hormonal sex in human blood leukocytes,2009,BMC Genomics,10,,292,,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67949117229&partnerID=40&md5=66216477b2151b610931674f2ebf8a5b,,14712164,,BGMEE,10.1186/1471-2164-10-292,19570224,BMC Genomics,Article,Scopus
"San Paolo S., Vanacova S., Schenk L., Scherrer T., Blank D., Keller W., Gerber A.P.",Distinct roles of non-canonical poly(A) polymerases in RNA metabolism,2009,PLoS Genetics,5,7, e1000555,,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-68249083958&partnerID=40&md5=5fed18a675f2a87b48bb7c38284499ad,,15537390,,,10.1371/journal.pgen.1000555,19593367,PLoS Genetics,Article,Scopus
"Valdez K.E., Shi Z., Ting A.Y., Petroff B.K.","Effect of chronic exposure to the aryl hydrocarbon receptor agonist 2,3,7,8-tetrachlorodibenzo-p-dioxin in female rats on ovarian gene expression",2009,Reproductive Toxicology,28,1,,32,37,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67349131192&partnerID=40&md5=6e7f86843cc4e5ffa7f6a0427ab793d7,,8906238,,REPTE,10.1016/j.reprotox.2009.03.004,19490992,Reproductive Toxicology,Article,Scopus
"Pautz A., Rauschkolb P., Schmidt N., Art J., Oelze M., Wenzel P., Forstermann U., Daiber A., Kleinert H.",Effects of nitroglycerin or pentaerithrityl tetranitrate treatment on the gene expression in rat hearts: Evidence for cardiotoxic and cardioprotective effects,2009,Physiological Genomics,38,2,,176,185,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650251652&partnerID=40&md5=1a8bb8da9c821022b460f56d92c1515b,,10948341,,PHGEF,10.1152/physiolgenomics.00035.2009,19417013,Physiological Genomics,Article,Scopus
"Carraro L., Ferraresso S., Cardazzo B., Romualdi C., Montesissa C., Gottardo F., Patarnello T., Castagnaro M., Bargelloni L.",Expression profiling of skeletal muscle in young bulls treated with steroidal growth promoters,2009,Physiological Genomics,38,2,,138,148,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650269852&partnerID=40&md5=35a8784b0e3096e0b1ca83e7ec077700,,10948341,,PHGEF,10.1152/physiolgenomics.00014.2009,19383624,Physiological Genomics,Article,Scopus
"Reijo Pera R.A., DeJonge C., Bossert N., Yao M., Hwa Yang J.Y., Asadi N.B., Wong W., Wong C., Firpo M.T.",Gene expression profiles of human inner cell mass cells and embryonic stem cells,2009,Differentiation,78,1,,18,23,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649392297&partnerID=40&md5=814178150a18f7709a029966ec92deb1,,3014681,,DFFNA,10.1016/j.diff.2009.03.004,19398262,Differentiation,Article,Scopus
"Ishikawa F., Akimoto T., Yamamoto H., Araki Y., Yoshie T., Mori K., Hayashi H., Nose K., Shibanuma M.",Gene expression profiling identifies a role for CHOP during inhibition of the mitochondrial respiratory chain,2009,Journal of Biochemistry,146,1,,123,132,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651183896&partnerID=40&md5=5b323dbbda0f2ffe658fb25810ddca41,,0021924X,,JOBIA,10.1093/jb/mvp052,19304788,Journal of Biochemistry,Article,Scopus
"Kiba T., Kintaka Y., Suzuki Y., Nakata E., Ishigaki Y., Inoue S.",Gene expression profiling in rat liver after VMH lesioning,2009,Experimental Biology and Medicine,234,7,,758,763,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650227486&partnerID=40&md5=f2d31281874dc1212414bb5e1de70a6a,,15353702,,EBMMB,10.3181/0901-RM-30,19429849,Experimental Biology and Medicine,Article,Scopus
"Grosso S., Puissant A., Dufies M., Colosetti P., Jacquel A., Lebrigand K., Barbry P., Deckert M., Cassuto J.P., Mari B., Auberger P.",Gene expression profiling of imatinib and PD166326-resistant CML cell lines identifies Fyn as a gene associated withresistance to BCR-ABL inhibitors,2009,Molecular Cancer Therapeutics,8,7,,1924,1933,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651174451&partnerID=40&md5=050878c509ce0d7e4e2670302a7c904a,,15357163,,MCTOC,10.1158/1535-7163.MCT-09-0168,19567819,Molecular Cancer Therapeutics,Article,Scopus
"Jiang N., Emberly E., Cuvier O., Hart C.M.",Genome-wide mapping of boundary element-associated factor (BEAF) binding sites in Drosophila melanogaster links BEAF to transcription,2009,Molecular and Cellular Biology,29,13,,3556,3568,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650093438&partnerID=40&md5=bd0fd4325da1402dc9fc2ac589382eea,,2707306,,MCEBD,10.1128/MCB.01748-08,19380483,Molecular and Cellular Biology,Article,Scopus
"Cavanagh P.C., Dunk C., Pampillo M., Szereszewski J.M., Taylor J.E., Kahiri C., Han V., Lye S., Bhattacharya M., Babwah A.V.",Gonadotropin-releasing hormone-regulated chemokine expression in human placentation,2009,American Journal of Physiology - Cell Physiology,297,1,,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650095392&partnerID=40&md5=7c4003ed103f8e346c64bd11ad3be636,,3636143,,AJPCD,10.1152/ajpcell.00013.2009,19369450,American Journal of Physiology - Cell Physiology,Article,Scopus
"Shikuma N.J., Yildiz F.H.","Identification and characterization of OscR, a transcriptional regulator involved in osmolarity adaptation in Vibrio cholerae",2009,Journal of Bacteriology,191,13,,4082,4096,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649399077&partnerID=40&md5=405c9b2c9043798e451e5b4fb79bb32d,,219193,,JOBAA,10.1128/JB.01540-08,19329635,Journal of Bacteriology,Article,Scopus
"Schmidt J.A., Avarbock M.R., Tobias J.W., Brinster R.L.",Identification of glial cell line-derived neurotrophic factor-regulated genes important for spermatogonial stem cell self-renewal in the rat,2009,Biology of Reproduction,81,1,,56,66,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649667299&partnerID=40&md5=b63c601438eb0ead1134774bc86a7361,,63363,,BIREB,10.1095/biolreprod.108.075358,19339709,Biology of Reproduction,Article,Scopus
"Pant B.D., Musialak-Lange M., Nuc P., May P., Buhtz A., Kehr J., Walther D., Scheible W.-R.",Identification of nutrient-responsive Arabidopsis and rapeseed microRNAs by comprehensive real-time polymerase chain reaction profiling and small RNA sequencing,2009,Plant Physiology,150,3,,1541,1555,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650156804&partnerID=40&md5=b5f3627fd0aa39876f1bee2f30e4fc43,,320889,,PLPHA,10.1104/pp.109.139139,19465578,Plant Physiology,Article,Scopus
"Piper E.K., Jonsson N.N., Gondro C., Lew-Tabor A.E., Moolhuijzen P., Vance M.E., Jackson L.A.","Immunological profiles of Bos taurus and Bos indicus cattle infested with the cattle tick, Rhipicephalus (Boophilus) microplus",2009,Clinical and Vaccine Immunology,16,7,,1074,1086,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650376950&partnerID=40&md5=d629dada74dd1176723873aa10d4b96d,,15566811,,,10.1128/CVI.00157-09,19474263,Clinical and Vaccine Immunology,Article,Scopus
"Emani S., Ramlawi B., Sodha N.R., Li J., Bianchi C., Sellke F.W.",Increased vascular permeability after cardiopulmonary bypass in patients with diabetes is associated with increased expression of vascular endothelial growth factor and hepatocyte growth factor,2009,Journal of Thoracic and Cardiovascular Surgery,138,1,,185,191,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649401760&partnerID=40&md5=a838da3061da923a41056afcd896090b,,225223,,JTCSA,10.1016/j.jtcvs.2008.12.024,19577077,Journal of Thoracic and Cardiovascular Surgery,Article,Scopus
"Reding T., Wagner U., Silva A.B., Sun L.-K., Bain M., Kim S.-Y., Bimmler D., Graf R.",Inflammation-dependent expression of SPARC during development of chronic pancreatitis in WBN/Kob rats and a microarray gene expression analysis,2009,Physiological Genomics,38,2,,196,204,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650248690&partnerID=40&md5=6c4c08d06965442451ededa134cac742,,10948341,,PHGEF,10.1152/physiolgenomics.00028.2009,19435834,Physiological Genomics,Article,Scopus
"Murillo C.A., Woodside K.J., Guo Q., Zhang S., O'Connor K.L., Hunter G.C.",Integrin and Matrix Metalloproteinase Expression in Human Carotid Plaque,2009,Journal of Surgical Research,155,1,,157,164,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67349233432&partnerID=40&md5=08f7919713c8c3e6bd7ba3899a6e8f6f,,224804,,JSGRA,10.1016/j.jss.2008.08.005,19394653,Journal of Surgical Research,Article,Scopus
"Kela I., Harmelin A., Waks T., Orr-Urtreger A., Domany E., Eshhar Z.",Interspecies comparison of prostate cancer gene-expression profiles reveals genes associated with aggressive tumors,2009,Prostate,69,10,,1034,1044,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67449135819&partnerID=40&md5=0deb186390733b20aa023c7cd32a1ce9,,2704137,,PRSTD,10.1002/pros.20950,19343735,Prostate,Article,Scopus
"Charania M.A., Brockman K.L., Zhang Y., Banerjee A., Pinchuk G.E., Fredrickson J.K., Beliaev A.S., Saffarini D.A.",Involvement of a membrane-bound class III adenylate cyclase in regulation of anaerobic respiration in Shewanella oneidensis MR-1,2009,Journal of Bacteriology,191,13,,4298,4306,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649392523&partnerID=40&md5=9ece43a1cba8a61c3684fea01e05d0ad,,219193,,JOBAA,10.1128/JB.01829-08,19395492,Journal of Bacteriology,Article,Scopus
"Richardson G.D., Bazzi H., Fantauzzo K.A., Waters J.M., Crawford H., Hynd P., Christiano A.M., Jahoda C.A.B.",KGF and EGF signalling block hair follicle induction and promote interfollicular epidermal fate in developing mouse skin,2009,Development,136,13,,2153,2164,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651057006&partnerID=40&md5=0e34d0d103ccbaf5ae535d36f27c571f,,9501991,,DEVPE,10.1242/dev.031427,19474150,Development,Article,Scopus
"Yamamoto H., Kitadai Y., Yamamoto H., Oue N., Ohdan H., Yasui W., Kikuchi A.",Laminin γ2 Mediates Wnt5a-Induced Invasion of Gastric Cancer Cells,2009,Gastroenterology,137,1,,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649214739&partnerID=40&md5=c868bd60aed708671a30611d367e4792,,165085,,GASTA,10.1053/j.gastro.2009.02.003,19582886,Gastroenterology,Article,Scopus
"Colak D., Kaya N., Al-Zahrani J., Al Bakheet A., Muiya P., Andres E., Quackenbush J., Dzimiri N.",Left ventricular global transcriptional profiling in human end-stage dilated cardiomyopathy,2009,Genomics,94,1,,20,31,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67349234089&partnerID=40&md5=b5a9827af6b56a72ae93293d3b5ea384,,8887543,,GNMCE,10.1016/j.ygeno.2009.03.003,19332114,Genomics,Article,Scopus
"Capel F., Klimcakova E., Viguerie N., Roussel B., Vitkova M., Kovacikova M., Polak J., Kovacova Z., Galitzky J., Maoret J.-J., Hanacek J., Pers T.H., Bouloumie A., Stich V., Langin D.",Macrophages and adipocytes in human obesity: Adipose tissue gene expression and insulin sensitivity during calorie restriction and weight stabilization,2009,Diabetes,58,7,,1558,1567,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650224475&partnerID=40&md5=844d2b44f935ae63aa26aed8213c1630,,121797,,DIAEA,10.2337/db09-0033,19401422,Diabetes,Article,Scopus
"Rode T.M., Berget I., Langsrud S., Moretro T., Holck A.",MALDI-TOF mass spectrometry for quantitative gene expression analysis of acid responses in Staphylococcus aureus,2009,Journal of Microbiological Methods,78,1,,86,93,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67349239824&partnerID=40&md5=847fc8202e14dbda1b34daa2421e42f3,,1677012,,JMIMD,10.1016/j.mimet.2009.05.006,19445975,Journal of Microbiological Methods,Article,Scopus
"Damron T.A., Zhang M., Pritchard M.R., Middleton F.A., Horton J.A., Margulies B.M., Strauss J.A., Farnum C.E., Spadaro J.A.",Microarray Cluster Analysis of Irradiated Growth Plate Zones Following Laser Microdissection,2009,International Journal of Radiation Oncology Biology Physics,74,3,,949,956,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67049086561&partnerID=40&md5=0daa0bfc5bddd140f410a7d5e30a12cf,,3603016,,IOBPD,10.1016/j.ijrobp.2008.10.009,19480974,International Journal of Radiation Oncology Biology Physics,Article,Scopus
"Kershaw C.J., David Barrass J., Beggs J.D., O'Keefe R.T.",Mutations in the U5 snRNA result in altered splicing of subsets of pre-mRNAs and reduced stability of Prp8,2009,RNA,15,7,,1292,1304,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649373352&partnerID=40&md5=69cc2b874eadcd6479dde7697bcfb637,,13558382,,RNARF,10.1261/rna.1347409,19447917,RNA,Article,Scopus
"Caillot F., Hiron M., Goria O., Gueudin M., Francois A., Scotte M., Daveau M., Salier J.-P.",Novel serum markers of fibrosis progression for the follow-up of hepatitis C virus-infected patients,2009,American Journal of Pathology,175,1,,46,53,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649972174&partnerID=40&md5=6471c6d05a46b9843b18d6493bebf0e1,,29440,,AJPAA,10.2353/ajpath.2009.080850,19477948,American Journal of Pathology,Article,Scopus
"Oh S.-J., Kim Y.S., Kwon C.-W., Park H.K., Jeong J.S., Kim J.-K.",Overexpression of the transcription factor AP37 in rice improves grain yield under drought conditions,2009,Plant Physiology,150,3,,1368,1379,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650175458&partnerID=40&md5=8476ea1b45fc46d51ddf03c480e44733,,320889,,PLPHA,10.1104/pp.109.137554,19429605,Plant Physiology,Article,Scopus
"Liu L., Wang J., Zhao L., Nilsen J., McClure K., Wong K., Brinton R.D.",Progesterone increases rat neural progenitor cell cycle gene expression and proliferation via extracellularly regulated kinase and progesterone receptor membrane components 1 and 2,2009,Endocrinology,150,7,,3186,3196,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649670455&partnerID=40&md5=d355a7315ca52022a9f3e02ce031bd9e,,137227,,ENDOA,10.1210/en.2008-1447,19359388,Endocrinology,Article,Scopus
"Langer C., Marcucci G., Holland K.B., Radmacher M.D., Maharry K., Paschka P., Whitman S.P., Mrozek K., Baldus C.D., Vij R., Powell B.L., Carroll A.J., Kolitz J.E., Caligiuri M.A., Larson R.A., Bloomfield C.D.","Prognostic importance of MN1 transcript levels, and biologic insights from MN1-associated gene and microRNA expression signatures in cytogenetically normal acute myeloid leukemia: A cancer and leukemia group B study",2009,Journal of Clinical Oncology,27,19,,3198,3204,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650312343&partnerID=40&md5=fc17f7e64989e2fa7baa3d13e7eb1d10,,0732183X,,JCOND,10.1200/JCO.2008.20.6110,19451432,Journal of Clinical Oncology,Article,Scopus
"Dawson P.A., Huxley S., Gardiner B., Tran T., McAuley J.L., Grimmond S., McGuckin M.A., Markovich D.",Reduced mucin sulfonation and impaired intestinal barrier function in the hyposulfataemic NaS1 null mouse,2009,Gut,58,7,,910,919,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649654276&partnerID=40&md5=0e2fd1536f36367a10737c04db4b325e,,175749,,GUTTA,10.1136/gut.2007.147595,19201772,Gut,Article,Scopus
"Xu C., Wang X., Staudinger J.L.",Regulation of tissue-specific carboxylesterase expression by pregnane X receptor and constitutive androstane receptor,2009,Drug Metabolism and Disposition,37,7,,1539,1547,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649407411&partnerID=40&md5=bdefb790d8cbf20668097b8822494b3f,,909556,,DMDSA,10.1124/dmd.109.026989,19359405,Drug Metabolism and Disposition,Article,Scopus
"Gurich N., Gonzalez J.E.",Role of quorum sensing in Sinorhizobium meliloti-alfalfa symbiosis,2009,Journal of Bacteriology,191,13,,4372,4382,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649415190&partnerID=40&md5=171f4e243dc783c783b040b8f1cadd12,,219193,,JOBAA,10.1128/JB.00376-09,19395488,Journal of Bacteriology,Article,Scopus
"Li T.W.H., Zhang Q., Oh P., Xia M., Chen H., Bemanian S., Lastra N., Circ M., Moyer M.P., Mato J.M., Tak Y.A., Lu S.C.",S-adenosylmethionine and methylthioadenosine inhibit cellular FLICE inhibitory protein expression and induce apoptosis in colon cancer cells,2009,Molecular Pharmacology,76,1,,192,200,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649853026&partnerID=40&md5=05523634cdf0ffd1f1652e68bd66661f,,0026895X,,MOPMA,10.1124/mol.108.054411,19372210,Molecular Pharmacology,Article,Scopus
"Bannister S.C., Tizard M.L.V., Doran T.J., Sinclair A.H., Smith C.A.",Sexually dimorphic microRNA expression during chicken embryonic gonadal development,2009,Biology of Reproduction,81,1,,165,176,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649660524&partnerID=40&md5=df4133106a14858d5a1964e8ba6befba,,63363,,BIREB,10.1095/biolreprod.108.074005,19357368,Biology of Reproduction,Article,Scopus
"Gimeno J., Gadea J., Forment J., Perez-Valle J., Santiago J., Martinez-Godoy M.A., Yenush L., Belles J.M., Brumos J., Colmenero-Flores J.M., Talon M., Serrano R.",Shared and novel molecular responses of mandarin to drought,2009,Plant Molecular Biology,70,4,,403,420,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650594776&partnerID=40&md5=65d6ad8fabd1b752166602d74fa9cf5d,,1674412,,PMBID,10.1007/s11103-009-9481-2,19290483,Plant Molecular Biology,Article,Scopus
"Egusa S., Otani H.","Soybean protein fraction digested with neutral protease preparation, ""Peptidase R"", produced by Rhizopus oryzae, stimulates innate cellular immune system in mouse",2009,International Immunopharmacology,9,8-Jul,,931,936,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67349226326&partnerID=40&md5=7226b9fafb7618e046a15c89bce2bb5d,,15675769,,IINMB,10.1016/j.intimp.2009.03.020,19348966,International Immunopharmacology,Article,Scopus
"Even S., Charlier C., Nouaille S., Ben Zakour N.L., Cretenet M., Cousin F.J., Gautier M., Cocaign-Bousquet M., Loubiere P., Le Loir Y.",Staphylococcus aureus virulence expression is impaired by Lactococcus lactis in mixed cultures,2009,Applied and Environmental Microbiology,75,13,,4459,4472,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649598018&partnerID=40&md5=3da6a20f2172da0aceb6ed1b74fb6eba,,992240,,AEMID,10.1128/AEM.02388-08,19429556,Applied and Environmental Microbiology,Article,Scopus
"Scott C.P., Williams D.A., Crawford D.L.",The effect of genetic and environmental variation on metabolic gene expression,2009,Molecular Ecology,18,13,,2832,2843,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649878212&partnerID=40&md5=074b0e58fc866e91f676f5ca26978d08,,9621083,,MOECE,10.1111/j.1365-294X.2009.04235.x,19500250,Molecular Ecology,Article,Scopus
"Wakabayashi K.-I., Okamura M., Tsutsumi S., Nishikawa N.S., Tanaka T., Sakakibara I., Kitakami J.-I., Ihara S., Hashimoto Y., Hamakubo T., Kodama T., Aburatani H., Sakai J.",The peroxisome proliferator-activated receptor γ/retinoid X receptor α heterodimer targets the histone modification enzyme PR-Set7/Setd8 gene and regulates adipogenesis through a positive feedback loop,2009,Molecular and Cellular Biology,29,13,,3544,3555,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650070982&partnerID=40&md5=24f981441ec9ff3c41d2a49eb7e6e981,,2707306,,MCEBD,10.1128/MCB.01856-08,19414603,Molecular and Cellular Biology,Article,Scopus
"Gerhardinger C., Dagher Z., Sebastiani P., Yong S.P., Lorenzi M.",The transforming growth factor-β pathway is a common target of drugs that prevent experimental diabetic retinopathy,2009,Diabetes,58,7,,1659,1667,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650227476&partnerID=40&md5=f486f98eba3e3fdc6dd93d53a54388a9,,121797,,DIAEA,10.2337/db08-1008,19401417,Diabetes,Article,Scopus
"Nakashima K., Fujita Y., Kanamori N., Katagiri T., Umezawa T., Kidokoro S., Maruyama K., Yoshida T., Ishiyama K., Kobayashi M., Shinozaki K., Yamaguchi-Shinozaki K.","Three arabidopsis SnRK2 protein kinases, SRK2D/SnRK2.2, SRK2E/SnRK2.6/OST1 and SRK2I/SnRK2.3, involved in ABA signaling are essential for the control of seed development and dormancy",2009,Plant and Cell Physiology,50,7,,1345,1363,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-67651094045&partnerID=40&md5=a2cbcc4991094ae9b651d30015f53ffa,,320781,,PCPHA,10.1093/pcp/pcp083,19541597,Plant and Cell Physiology,Article,Scopus
